,H3BO3[mM],K2SO4[mM],K2HPO4[mM],FeSO4[mM],NH4Cl[mM],MgCl2[mM],NaCl[mM],(NH4)6Mo7O24[mM],CoCl2[mM],CuSO4[mM],MnSO4[mM],ZnSO4[mM],OD340,OD340_pred,OD340_std,OD340_cv_pred,OD340_cv_std,Label
53,0.004091,0.285941,1.114373,0.072114,8.571532,0.08034,334.835565,0.000276,6.5e-05,0.0001,0.0008,0.0001,28.65,32.592163124011066,8.251667707528775,45.286097866101514,8.532932033270457,train
54,0.002757,0.037187,0.568853,0.006261,11.635449,3.925519,29.412474,7e-06,0.002681,0.0001,0.0008,0.0001,18.310000000000002,18.968448405099007,8.134858568967557,23.265281307716457,8.551766794521635,train
55,0.002757,0.037187,0.568853,0.006261,11.635449,3.925519,29.412474,7e-06,0.002681,0.0001,0.0008,0.0001,18.490000000000002,18.968448405099007,8.134858568967557,23.265281307716457,8.551766794521635,train
56,0.002757,0.037187,0.568853,0.006261,11.635449,3.925519,29.412474,7e-06,0.002681,0.0001,0.0008,0.0001,18.75,18.968448405099007,8.134858568967557,23.265281307716457,8.551766794521635,train
57,0.032674,0.728092,4.631595,0.003782,14.137994,0.256453,28.626215,1e-05,8.5e-05,0.0001,0.0008,0.0001,33.269999999999996,32.24654472308464,8.135185577517282,31.371011819607112,9.057876628515457,train
58,0.032674,0.728092,4.631595,0.003782,14.137994,0.256453,28.626215,1e-05,8.5e-05,0.0001,0.0008,0.0001,30.990000000000002,32.24654472308464,8.135185577517282,31.371011819607112,9.057876628515457,train
59,0.032674,0.728092,4.631595,0.003782,14.137994,0.256453,28.626215,1e-05,8.5e-05,0.0001,0.0008,0.0001,35.03,32.24654472308464,8.135185577517282,31.371011819607112,9.057876628515457,train
60,0.022738,0.265485,0.82967,0.008942,10.869627,0.942635,436.856031,6.8e-05,0.00207,0.0001,0.0008,0.0001,54.03,51.78477671591625,8.158272294028729,39.567008833078354,7.614992891002794,train
61,0.022738,0.265485,0.82967,0.008942,10.869627,0.942635,436.856031,6.8e-05,0.00207,0.0001,0.0008,0.0001,52.52,51.78477671591625,8.158272294028729,39.567008833078354,7.614992891002794,train
62,0.022738,0.265485,0.82967,0.008942,10.869627,0.942635,436.856031,6.8e-05,0.00207,0.0001,0.0008,0.0001,52.33,51.78477671591625,8.158272294028729,39.567008833078354,7.614992891002794,train
63,0.027822,0.191012,3.731013,0.05201,12.821188,0.39668,461.365478,0.000151,0.001555,0.0001,0.0008,0.0001,56.54,57.23369697707461,8.160604584995873,52.519411396560734,9.746581268599863,train
64,0.027822,0.191012,3.731013,0.05201,12.821188,0.39668,461.365478,0.000151,0.001555,0.0001,0.0008,0.0001,60.309999999999995,57.23369697707461,8.160604584995873,52.519411396560734,9.746581268599863,train
65,0.027822,0.191012,3.731013,0.05201,12.821188,0.39668,461.365478,0.000151,0.001555,0.0001,0.0008,0.0001,54.26,57.23369697707461,8.160604584995873,52.519411396560734,9.746581268599863,train
66,0.011578,0.177163,1.834603,0.086358,11.758068,0.449543,199.775436,2.7e-05,3.3e-05,0.0001,0.0008,0.0001,65.47,62.35096433661619,8.43005874150827,36.68644349887862,5.677907879211191,train
67,0.011578,0.177163,1.834603,0.086358,11.758068,0.449543,199.775436,2.7e-05,3.3e-05,0.0001,0.0008,0.0001,73.25,62.35096433661619,8.43005874150827,36.68644349887862,5.677907879211191,train
68,0.011578,0.177163,1.834603,0.086358,11.758068,0.449543,199.775436,2.7e-05,3.3e-05,0.0001,0.0008,0.0001,67.46,62.35096433661619,8.43005874150827,36.68644349887862,5.677907879211191,train
69,0.006689,2.358695,1.30699,0.008025,9.467514,0.344166,153.566409,2.3e-05,0.000535,0.0001,0.0008,0.0001,45.07,43.20486623381202,8.209387780830497,30.90722484740526,8.536368080939345,train
70,0.006689,2.358695,1.30699,0.008025,9.467514,0.344166,153.566409,2.3e-05,0.000535,0.0001,0.0008,0.0001,43.120000000000005,43.20486623381202,8.209387780830497,30.90722484740526,8.536368080939345,train
71,0.006689,2.358695,1.30699,0.008025,9.467514,0.344166,153.566409,2.3e-05,0.000535,0.0001,0.0008,0.0001,44.379999999999995,43.20486623381202,8.209387780830497,30.90722484740526,8.536368080939345,train
72,0.001434,0.089205,6.047767,0.039952,7.577229,4.715166,47.895483,6e-06,0.00263,0.0001,0.0008,0.0001,26.240000000000002,25.059584977227942,8.162175145849128,21.692832457183137,10.344826858359118,train
73,0.001434,0.089205,6.047767,0.039952,7.577229,4.715166,47.895483,6e-06,0.00263,0.0001,0.0008,0.0001,26.97,25.059584977227942,8.162175145849128,21.692832457183137,10.344826858359118,train
74,0.001434,0.089205,6.047767,0.039952,7.577229,4.715166,47.895483,6e-06,0.00263,0.0001,0.0008,0.0001,26.14,25.059584977227942,8.162175145849128,21.692832457183137,10.344826858359118,train
75,0.002166,2.410881,3.296974,0.001977,7.661746,1.344683,17.89684,1.9e-05,0.002993,0.0001,0.0008,0.0001,24.08,25.258058799476274,8.145342532307081,27.468513895723195,10.343541306879617,train
76,0.002166,2.410881,3.296974,0.001977,7.661746,1.344683,17.89684,1.9e-05,0.002993,0.0001,0.0008,0.0001,23.91,25.258058799476274,8.145342532307081,27.468513895723195,10.343541306879617,train
77,0.002166,2.410881,3.296974,0.001977,7.661746,1.344683,17.89684,1.9e-05,0.002993,0.0001,0.0008,0.0001,25.61,25.258058799476274,8.145342532307081,27.468513895723195,10.343541306879617,train
78,0.023218,1.833869,4.043351,0.048299,6.919004,0.113379,6.267644,9.3e-05,0.00094,0.0001,0.0008,0.0001,25.569999999999997,27.368419839903858,8.134668073825814,28.5498556904139,9.074582513776768,train
79,0.023218,1.833869,4.043351,0.048299,6.919004,0.113379,6.267644,9.3e-05,0.00094,0.0001,0.0008,0.0001,28.08,27.368419839903858,8.134668073825814,28.5498556904139,9.074582513776768,train
80,0.023218,1.833869,4.043351,0.048299,6.919004,0.113379,6.267644,9.3e-05,0.00094,0.0001,0.0008,0.0001,28.439999999999998,27.368419839903858,8.134668073825814,28.5498556904139,9.074582513776768,train
81,0.016874,0.857309,1.047441,0.001424,11.39946,0.460671,24.761139,0.000163,0.000206,0.0001,0.0008,0.0001,33.550000000000004,36.19700402761715,8.213450706970093,25.84956963849368,5.5950282047456605,train
82,0.016874,0.857309,1.047441,0.001424,11.39946,0.460671,24.761139,0.000163,0.000206,0.0001,0.0008,0.0001,43.5,36.19700402761715,8.213450706970093,25.84956963849368,5.5950282047456605,train
83,0.016874,0.857309,1.047441,0.001424,11.39946,0.460671,24.761139,0.000163,0.000206,0.0001,0.0008,0.0001,41.18,36.19700402761715,8.213450706970093,25.84956963849368,5.5950282047456605,train
84,0.000541,0.059159,0.958734,0.078792,8.342812,0.223877,37.097691,0.000175,0.00017,0.0001,0.0008,0.0001,19.33,21.921445267033455,8.16823066983648,28.068307722971632,9.356663771045806,train
85,0.000541,0.059159,0.958734,0.078792,8.342812,0.223877,37.097691,0.000175,0.00017,0.0001,0.0008,0.0001,22.11,21.921445267033455,8.16823066983648,28.068307722971632,9.356663771045806,train
86,0.000541,0.059159,0.958734,0.078792,8.342812,0.223877,37.097691,0.000175,0.00017,0.0001,0.0008,0.0001,20.28,21.921445267033455,8.16823066983648,28.068307722971632,9.356663771045806,train
87,0.014423,2.144712,0.277507,0.00658,9.744104,4.010952,123.800176,1.6e-05,6.8e-05,0.0001,0.0008,0.0001,15.32,17.881462715144565,8.172243881347717,25.075357452789923,10.453772664369477,train
88,0.014423,2.144712,0.277507,0.00658,9.744104,4.010952,123.800176,1.6e-05,6.8e-05,0.0001,0.0008,0.0001,15.290000000000001,17.881462715144565,8.172243881347717,25.075357452789923,10.453772664369477,train
89,0.014423,2.144712,0.277507,0.00658,9.744104,4.010952,123.800176,1.6e-05,6.8e-05,0.0001,0.0008,0.0001,15.790000000000001,17.881462715144565,8.172243881347717,25.075357452789923,10.453772664369477,train
90,0.001315,1.641906,2.76205,0.031787,13.428046,0.516091,251.160635,0.000222,0.000123,0.0001,0.0008,0.0001,60.099999999999994,56.97147388212982,8.164936034560329,44.34741764409266,5.661826524021716,train
91,0.001315,1.641906,2.76205,0.031787,13.428046,0.516091,251.160635,0.000222,0.000123,0.0001,0.0008,0.0001,58.03,56.97147388212982,8.164936034560329,44.34741764409266,5.661826524021716,train
92,0.001315,1.641906,2.76205,0.031787,13.428046,0.516091,251.160635,0.000222,0.000123,0.0001,0.0008,0.0001,59.150000000000006,56.97147388212982,8.164936034560329,44.34741764409266,5.661826524021716,train
93,0.00435,0.316635,1.373984,0.009343,9.152222,0.515452,52.58102,3.1e-05,0.000325,0.0001,0.0008,0.0001,28.689999999999998,28.092365052124364,8.135109975838175,31.661796835112014,9.84019553698568,train
94,0.00435,0.316635,1.373984,0.009343,9.152222,0.515452,52.58102,3.1e-05,0.000325,0.0001,0.0008,0.0001,28.860000000000003,28.092365052124364,8.135109975838175,31.661796835112014,9.84019553698568,train
95,0.00435,0.316635,1.373984,0.009343,9.152222,0.515452,52.58102,3.1e-05,0.000325,0.0001,0.0008,0.0001,27.52,28.092365052124364,8.135109975838175,31.661796835112014,9.84019553698568,train
