Well,MOPS[mM],Tricine[mM],H3BO3[mM],Glucose[mM],K2SO4[mM],K2HPO4[mM],FeSO4[mM],NH4Cl[mM],MgCl2[mM],NaCl[mM],(NH4)6Mo7O24[mM],CoCl2[mM],CuSO4[mM],MnSO4[mM],ZnSO4[mM],Kan[g/l],Water,Culture
B7,35.29411764705915,15.0,8.26221530451875,10.0,12.432579663092104,12.708293980824154,15.8715022426115,7.996415351837345,31.594799102414015,69.70604450420812,41.2043492939375,38.483126532700005,42.32729288409785,28.150137532012497,14.291932411441849,5.0,1096.6771935492452,15.0
B8,35.29411764705853,15.0,36.19883554506875,10.0,92.91401086069307,10.248311527502079,20.7231195277545,7.854406441665846,19.560177984479193,392.1878667439706,34.935251005356214,5.6184197260125,8.262083768465,5.47298428296,18.911896236536425,5.0,766.8185187024773,15.0
C1,35.29411764705853,15.0,36.19883554506875,10.0,92.91401086069307,10.248311527502079,20.7231195277545,7.854406441665846,19.560177984479193,392.1878667439706,34.935251005356214,5.6184197260125,8.262083768465,5.47298428296,18.911896236536425,5.0,766.8185187024773,15.0
C2,35.29411764705853,15.0,36.19883554506875,10.0,92.91401086069307,10.248311527502079,20.7231195277545,7.854406441665846,19.560177984479193,392.1878667439706,34.935251005356214,5.6184197260125,8.262083768465,5.47298428296,18.911896236536425,5.0,766.8185187024773,15.0
C3,35.29411764705857,15.0,44.618202531641245,10.0,23.275186223891296,19.47319585045564,24.99893027572845,10.18885121854359,13.199162853082953,13.077056845043527,5.229265537233514,19.6612251305,21.617121723892502,61.77233355038124,16.24261536063,5.0,1146.3527352519175,15.0
C4,35.29411764705857,15.0,44.618202531641245,10.0,23.275186223891296,19.47319585045564,24.99893027572845,10.18885121854359,13.199162853082953,13.077056845043527,5.229265537233514,19.6612251305,21.617121723892502,61.77233355038124,16.24261536063,5.0,1146.3527352519175,15.0
C5,35.29411764705857,15.0,44.618202531641245,10.0,23.275186223891296,19.47319585045564,24.99893027572845,10.18885121854359,13.199162853082953,13.077056845043527,5.229265537233514,19.6612251305,21.617121723892502,61.77233355038124,16.24261536063,5.0,1146.3527352519175,15.0
C6,35.29411764705911,15.0,31.230550405793753,10.0,16.509828756884794,21.582256272479988,25.3702245714375,9.82236913191531,237.91529293897133,34.38118504105477,16.562365364450002,44.33405444073333,10.0040560391775,11.7534234219,42.102801296155214,5.0,918.1374746719874,15.0
C7,35.29411764705911,15.0,31.230550405793753,10.0,16.509828756884794,21.582256272479988,25.3702245714375,9.82236913191531,237.91529293897133,34.38118504105477,16.562365364450002,44.33405444073333,10.0040560391775,11.7534234219,42.102801296155214,5.0,918.1374746719874,15.0
C8,35.29411764705911,15.0,31.230550405793753,10.0,16.509828756884794,21.582256272479988,25.3702245714375,9.82236913191531,237.91529293897133,34.38118504105477,16.562365364450002,44.33405444073333,10.0040560391775,11.7534234219,42.102801296155214,5.0,918.1374746719874,15.0
D1,35.29411764705878,15.0,18.94161954970956,10.0,8.514502003739851,6.519390257155833,11.09945543041365,6.290649654290485,203.40521076794786,373.1583295796795,24.815455786766666,15.184903996674166,17.075256999260002,22.892581754522812,10.38355569782205,5.0,701.4249708749588,15.0
D2,35.29411764705878,15.0,18.94161954970956,10.0,8.514502003739851,6.519390257155833,11.09945543041365,6.290649654290485,203.40521076794786,373.1583295796795,24.815455786766666,15.184903996674166,17.075256999260002,22.892581754522812,10.38355569782205,5.0,701.4249708749588,15.0
D3,35.29411764705878,15.0,18.94161954970956,10.0,8.514502003739851,6.519390257155833,11.09945543041365,6.290649654290485,203.40521076794786,373.1583295796795,24.815455786766666,15.184903996674166,17.075256999260002,22.892581754522812,10.38355569782205,5.0,701.4249708749588,15.0
D4,35.294117647059124,15.0,41.342176595908754,10.0,7.613986254869635,5.202396239594185,13.847261567338501,5.525088281413896,15.589159096371926,474.64116499917617,48.41835978582633,78.06070700845001,31.002797826780863,24.489642379745938,28.2805188029507,5.0,645.692623514514,15.0
D5,35.294117647059124,15.0,41.342176595908754,10.0,7.613986254869635,5.202396239594185,13.847261567338501,5.525088281413896,15.589159096371926,474.64116499917617,48.41835978582633,78.06070700845001,31.002797826780863,24.489642379745938,28.2805188029507,5.0,645.692623514514,15.0
D6,35.294117647059124,15.0,41.342176595908754,10.0,7.613986254869635,5.202396239594185,13.847261567338501,5.525088281413896,15.589159096371926,474.64116499917617,48.41835978582633,78.06070700845001,31.002797826780863,24.489642379745938,28.2805188029507,5.0,645.692623514514,15.0
D7,35.294117647058826,15.0,20.80864677852125,10.0,13.401092022568562,15.87400099305204,15.301275848541925,8.358115920894187,27.552955016004486,304.4953092669177,20.62445017206667,18.6235372145725,22.897032971216685,41.672327758018746,7.240545321577808,5.0,902.8565930689888,15.0
D8,35.294117647058826,15.0,20.80864677852125,10.0,13.401092022568562,15.87400099305204,15.301275848541925,8.358115920894187,27.552955016004486,304.4953092669177,20.62445017206667,18.6235372145725,22.897032971216685,41.672327758018746,7.240545321577808,5.0,902.8565930689888,15.0
E1,35.294117647058826,15.0,20.80864677852125,10.0,13.401092022568562,15.87400099305204,15.301275848541925,8.358115920894187,27.552955016004486,304.4953092669177,20.62445017206667,18.6235372145725,22.897032971216685,41.672327758018746,7.240545321577808,5.0,902.8565930689888,15.0
E2,35.2941176470585,15.0,24.889572576672688,10.0,95.25445865721562,24.578056422484305,28.175296463965,7.184618965115346,157.22908008281044,9.08178957890004,19.61275075325498,47.66165910651667,26.76903181772161,23.10533390898125,5.533504023740701,5.0,950.6307299955629,15.0
E3,35.2941176470585,15.0,24.889572576672688,10.0,95.25445865721562,24.578056422484305,28.175296463965,7.184618965115346,157.22908008281044,9.08178957890004,19.61275075325498,47.66165910651667,26.76903181772161,23.10533390898125,5.533504023740701,5.0,950.6307299955629,15.0
E4,35.2941176470585,15.0,24.889572576672688,10.0,95.25445865721562,24.578056422484305,28.175296463965,7.184618965115346,157.22908008281044,9.08178957890004,19.61275075325498,47.66165910651667,26.76903181772161,23.10533390898125,5.533504023740701,5.0,950.6307299955629,15.0
E5,35.29411764705877,15.0,21.950947675258064,10.0,34.43695909509157,20.54330017902432,17.265067667375025,5.639892496182392,178.27143239111143,201.5868707039568,5.1146066056739,14.104625683900833,13.6445453589625,6.182644337135625,136.19525602131,5.0,764.7697341379587,15.0
E6,35.29411764705877,15.0,21.950947675258064,10.0,34.43695909509157,20.54330017902432,17.265067667375025,5.639892496182392,178.27143239111143,201.5868707039568,5.1146066056739,14.104625683900833,13.6445453589625,6.182644337135625,136.19525602131,5.0,764.7697341379587,15.0
E7,35.29411764705877,15.0,21.950947675258064,10.0,34.43695909509157,20.54330017902432,17.265067667375025,5.639892496182392,178.27143239111143,201.5868707039568,5.1146066056739,14.104625683900833,13.6445453589625,6.182644337135625,136.19525602131,5.0,764.7697341379587,15.0
E8,35.29411764705867,15.0,24.302053740222505,10.0,40.43442086868604,8.627862312691057,43.1649927627405,6.180503922431616,491.3372471769698,43.31402869799594,75.01636236295985,19.246908988402502,25.37901423804537,17.98276833517969,91.491733530915,5.0,533.2279854157015,15.0
F1,35.29411764705867,15.0,24.302053740222505,10.0,40.43442086868604,8.627862312691057,43.1649927627405,6.180503922431616,491.3372471769698,43.31402869799594,75.01636236295985,19.246908988402502,25.37901423804537,17.98276833517969,91.491733530915,5.0,533.2279854157015,15.0
F2,35.29411764705867,15.0,24.302053740222505,10.0,40.43442086868604,8.627862312691057,43.1649927627405,6.180503922431616,491.3372471769698,43.31402869799594,75.01636236295985,19.246908988402502,25.37901423804537,17.98276833517969,91.491733530915,5.0,533.2279854157015,15.0
F3,35.29411764705898,15.0,6.141116389658126,10.0,21.981558892536537,10.277442805620186,23.145808968221804,9.484890639162609,37.77607668422816,284.7809897158471,11.474924043891667,25.798383675500002,91.25124117725001,13.010339199388124,9.162176119270411,5.0,875.4209340423663,15.0
F4,35.29411764705898,15.0,6.141116389658126,10.0,21.981558892536537,10.277442805620186,23.145808968221804,9.484890639162609,37.77607668422816,284.7809897158471,11.474924043891667,25.798383675500002,91.25124117725001,13.010339199388124,9.162176119270411,5.0,875.4209340423663,15.0
F5,35.29411764705898,15.0,6.141116389658126,10.0,21.981558892536537,10.277442805620186,23.145808968221804,9.484890639162609,37.77607668422816,284.7809897158471,11.474924043891667,25.798383675500002,91.25124117725001,13.010339199388124,9.162176119270411,5.0,875.4209340423663,15.0
F6,35.29411764705865,15.0,47.88355929421875,10.0,9.780836226737577,5.153631310256284,47.604134990949,7.284099783922255,54.15029191381415,50.28942439371919,53.861730619848196,51.36631110866668,49.02720678842756,54.52632242790625,14.443974045925668,5.0,974.3343594485498,15.0
F7,35.29411764705865,15.0,47.88355929421875,10.0,9.780836226737577,5.153631310256284,47.604134990949,7.284099783922255,54.15029191381415,50.28942439371919,53.861730619848196,51.36631110866668,49.02720678842756,54.52632242790625,14.443974045925668,5.0,974.3343594485498,15.0
F8,35.29411764705865,15.0,47.88355929421875,10.0,9.780836226737577,5.153631310256284,47.604134990949,7.284099783922255,54.15029191381415,50.28942439371919,53.861730619848196,51.36631110866668,49.02720678842756,54.52632242790625,14.443974045925668,5.0,974.3343594485498,15.0
