Well,MOPS[mM],Tricine[mM],H3BO3[mM],Glucose[mM],K2SO4[mM],K2HPO4[mM],FeSO4[mM],NH4Cl[mM],MgCl2[mM],NaCl[mM],(NH4)6Mo7O24[mM],CoCl2[mM],CuSO4[mM],MnSO4[mM],ZnSO4[mM],Kan[g/l],Water,Culture
B4,35.294117647059004,15.0,13.353920291067189,10.0,25.777404327599992,5.272026786323638,15.083338131887299,13.80719930202326,8.374968740522636,501.89775095521935,21.192307641016665,17.91617322525417,42.41505687608,85.3553869331375,129.6691995898,5.0,539.5911495530092,15.0
C4,35.294117647059004,15.0,13.353920291067189,10.0,25.777404327599992,5.272026786323638,15.083338131887299,13.80719930202326,8.374968740522636,501.89775095521935,21.192307641016665,17.91617322525417,42.41505687608,85.3553869331375,129.6691995898,5.0,539.5911495530092,15.0
D4,35.29411764705841,15.0,13.967018712694063,10.0,26.66024988512072,23.20160854364822,14.997333525140773,12.456810418903215,19.6473454365942,469.97183362458065,20.298421734491665,17.797398718075833,34.238398989885,87.09167128828125,112.21902409794998,5.0,567.158767377576,15.0
E4,35.29411764705841,15.0,13.967018712694063,10.0,26.66024988512072,23.20160854364822,14.997333525140773,12.456810418903215,19.6473454365942,469.97183362458065,20.298421734491665,17.797398718075833,34.238398989885,87.09167128828125,112.21902409794998,5.0,567.158767377576,15.0
F4,35.29411764705841,15.0,13.967018712694063,10.0,26.66024988512072,23.20160854364822,14.997333525140773,12.456810418903215,19.6473454365942,469.97183362458065,20.298421734491665,17.797398718075833,34.238398989885,87.09167128828125,112.21902409794998,5.0,567.158767377576,15.0
A5,35.2941176470589,15.0,11.094464419342625,10.0,26.834174732743175,16.82702829468178,15.691582894373125,12.5983401393112,12.522423849956713,489.03939396791037,21.323428295925005,17.941426318113333,28.769171112089996,98.3474992053375,86.54510526160001,5.0,582.1718438615561,15.0
B5,35.2941176470589,15.0,11.094464419342625,10.0,26.834174732743175,16.82702829468178,15.691582894373125,12.5983401393112,12.522423849956713,489.03939396791037,21.323428295925005,17.941426318113333,28.769171112089996,98.3474992053375,86.54510526160001,5.0,582.1718438615561,15.0
C5,35.2941176470589,15.0,11.094464419342625,10.0,26.834174732743175,16.82702829468178,15.691582894373125,12.5983401393112,12.522423849956713,489.03939396791037,21.323428295925005,17.941426318113333,28.769171112089996,98.3474992053375,86.54510526160001,5.0,582.1718438615561,15.0
D5,35.29411764705873,15.0,12.617166208271502,10.0,21.67593756161992,13.537164361898988,16.2306924747581,12.980594643402398,6.8821415396071925,488.11093409222286,21.2799348737,17.710582970861665,41.199016233365,6.453354536445313,49.82220910869313,5.0,711.2061537480952,15.0
E5,35.29411764705873,15.0,12.617166208271502,10.0,21.67593756161992,13.537164361898988,16.2306924747581,12.980594643402398,6.8821415396071925,488.11093409222286,21.2799348737,17.710582970861665,41.199016233365,6.453354536445313,49.82220910869313,5.0,711.2061537480952,15.0
F5,35.29411764705873,15.0,12.617166208271502,10.0,21.67593756161992,13.537164361898988,16.2306924747581,12.980594643402398,6.8821415396071925,488.11093409222286,21.2799348737,17.710582970861665,41.199016233365,6.453354536445313,49.82220910869313,5.0,711.2061537480952,15.0
A6,35.29411764705902,15.0,12.196966925778502,10.0,22.46604061960174,23.84655004056245,16.2694206954989,14.35204690949138,18.42187081613172,501.2522454995066,21.681484424425005,17.960744044951667,36.5477139082875,7.687532418561876,123.56520145110001,5.0,603.4580645990436,15.0
B6,35.29411764705902,15.0,12.196966925778502,10.0,22.46604061960174,23.84655004056245,16.2694206954989,14.35204690949138,18.42187081613172,501.2522454995066,21.681484424425005,17.960744044951667,36.5477139082875,7.687532418561876,123.56520145110001,5.0,603.4580645990436,15.0
C6,35.29411764705902,15.0,12.196966925778502,10.0,22.46604061960174,23.84655004056245,16.2694206954989,14.35204690949138,18.42187081613172,501.2522454995066,21.681484424425005,17.960744044951667,36.5477139082875,7.687532418561876,123.56520145110001,5.0,603.4580645990436,15.0
D6,35.29411764705874,15.0,12.974828495783626,10.0,22.90610014930246,21.51586093609539,15.546802230160624,13.689263044498864,15.096316280812836,471.31451226311384,20.214324217233333,17.849399315493336,39.26132106554,61.51929287684375,87.66622916175,5.0,620.1516323163132,15.0
E6,35.29411764705874,15.0,12.974828495783626,10.0,22.90610014930246,21.51586093609539,15.546802230160624,13.689263044498864,15.096316280812836,471.31451226311384,20.214324217233333,17.849399315493336,39.26132106554,61.51929287684375,87.66622916175,5.0,620.1516323163132,15.0
F6,35.29411764705874,15.0,12.974828495783626,10.0,22.90610014930246,21.51586093609539,15.546802230160624,13.689263044498864,15.096316280812836,471.31451226311384,20.214324217233333,17.849399315493336,39.26132106554,61.51929287684375,87.66622916175,5.0,620.1516323163132,15.0
A7,35.294117647059096,15.0,13.603640175110439,10.0,24.322510808803752,13.279566764700572,15.405343941189273,13.619525103272656,5.23288324234425,491.16432141407137,20.464215930416668,17.893949278308334,42.716886022935,7.213607303983751,146.99649109204998,5.0,607.7929412757549,15.0
B7,35.294117647059096,15.0,13.603640175110439,10.0,24.322510808803752,13.279566764700572,15.405343941189273,13.619525103272656,5.23288324234425,491.16432141407137,20.464215930416668,17.893949278308334,42.716886022935,7.213607303983751,146.99649109204998,5.0,607.7929412757549,15.0
C7,35.294117647059096,15.0,13.603640175110439,10.0,24.322510808803752,13.279566764700572,15.405343941189273,13.619525103272656,5.23288324234425,491.16432141407137,20.464215930416668,17.893949278308334,42.716886022935,7.213607303983751,146.99649109204998,5.0,607.7929412757549,15.0
D7,35.294117647058826,15.0,13.5650141199505,10.0,28.118553697992432,23.18888386887457,15.593487301808024,12.177807187483097,9.171292291854625,505.30973175823624,21.747296966733334,17.686252062168336,34.36650379899,99.20938438179374,94.97241848549999,5.0,544.5992564315563,15.0
E7,35.294117647058826,15.0,13.5650141199505,10.0,28.118553697992432,23.18888386887457,15.593487301808024,12.177807187483097,9.171292291854625,505.30973175823624,21.747296966733334,17.686252062168336,34.36650379899,99.20938438179374,94.97241848549999,5.0,544.5992564315563,15.0
F7,35.294117647058826,15.0,13.5650141199505,10.0,28.118553697992432,23.18888386887457,15.593487301808024,12.177807187483097,9.171292291854625,505.30973175823624,21.747296966733334,17.686252062168336,34.36650379899,99.20938438179374,94.97241848549999,5.0,544.5992564315563,15.0
A8,35.29411764705861,15.0,11.546496393199249,10.0,19.550990654487784,20.821930896779904,14.877834999662301,13.254918824866628,14.318095665862385,472.868429543405,21.62616442311667,17.76419789187,35.71331211554,7.690466996564376,77.41959663165,5.0,692.2534473159371,15.0
B8,35.29411764705861,15.0,11.546496393199249,10.0,19.550990654487784,20.821930896779904,14.877834999662301,13.254918824866628,14.318095665862385,472.868429543405,21.62616442311667,17.76419789187,35.71331211554,7.690466996564376,77.41959663165,5.0,692.2534473159371,15.0
C8,35.29411764705861,15.0,11.546496393199249,10.0,19.550990654487784,20.821930896779904,14.877834999662301,13.254918824866628,14.318095665862385,472.868429543405,21.62616442311667,17.76419789187,35.71331211554,7.690466996564376,77.41959663165,5.0,692.2534473159371,15.0
D8,35.29411764705879,15.0,52.180093742041244,10.0,10.513873616631315,24.316443903913306,52.50293581672601,7.09003798101242,45.80933940891606,47.053346588000025,54.51431973710279,54.97908004808334,48.08380653576078,49.00413308322501,46.20004052431328,5.0,927.4584313672157,15.0
E8,35.29411764705879,15.0,52.180093742041244,10.0,10.513873616631315,24.316443903913306,52.50293581672601,7.09003798101242,45.80933940891606,47.053346588000025,54.51431973710279,54.97908004808334,48.08380653576078,49.00413308322501,46.20004052431328,5.0,927.4584313672157,15.0
F8,35.29411764705879,15.0,52.180093742041244,10.0,10.513873616631315,24.316443903913306,52.50293581672601,7.09003798101242,45.80933940891606,47.053346588000025,54.51431973710279,54.97908004808334,48.08380653576078,49.00413308322501,46.20004052431328,5.0,927.4584313672157,15.0
