Well,MOPS[mM],Tricine[mM],H3BO3[mM],Glucose[mM],K2SO4[mM],K2HPO4[mM],FeSO4[mM],NH4Cl[mM],MgCl2[mM],NaCl[mM],(NH4)6Mo7O24[mM],CoCl2[mM],CuSO4[mM],MnSO4[mM],ZnSO4[mM],Kan[g/l],Water,Culture
D4,35.2941176470589,15.0,11.307840700967875,10.0,27.804347378378647,10.630022763724854,14.554927055842974,11.87566493408365,61.16767602704926,454.4088295794088,18.056332872458334,17.926015341113335,44.55147396073,18.548387850137498,249.95788781995003,5.0,478.9164760690957,15.0
E4,35.2941176470589,15.0,11.307840700967875,10.0,27.804347378378647,10.630022763724854,14.554927055842974,11.87566493408365,61.16767602704926,454.4088295794088,18.056332872458334,17.926015341113335,44.55147396073,18.548387850137498,249.95788781995003,5.0,478.9164760690957,15.0
F4,35.2941176470589,15.0,11.307840700967875,10.0,27.804347378378647,10.630022763724854,14.554927055842974,11.87566493408365,61.16767602704926,454.4088295794088,18.056332872458334,17.926015341113335,44.55147396073,18.548387850137498,249.95788781995003,5.0,478.9164760690957,15.0
A5,35.2941176470588,15.0,12.947368793557315,10.0,29.465657649360853,13.64161974215452,15.876904465030602,10.348070062686363,59.09139437051499,424.0637158518099,16.848284425091666,13.448998096652499,37.340213187707505,70.01542386045625,195.18316667300002,5.0,521.4350651749187,15.0
B5,35.2941176470588,15.0,12.947368793557315,10.0,29.465657649360853,13.64161974215452,15.876904465030602,10.348070062686363,59.09139437051499,424.0637158518099,16.848284425091666,13.448998096652499,37.340213187707505,70.01542386045625,195.18316667300002,5.0,521.4350651749187,15.0
C5,35.2941176470588,15.0,12.947368793557315,10.0,29.465657649360853,13.64161974215452,15.876904465030602,10.348070062686363,59.09139437051499,424.0637158518099,16.848284425091666,13.448998096652499,37.340213187707505,70.01542386045625,195.18316667300002,5.0,521.4350651749187,15.0
D5,35.29411764705888,15.0,13.540476439100376,10.0,24.710145729727632,8.377190287087622,14.716194324966574,13.270106970674016,36.53599333942241,460.0935194603684,20.53773403785,17.932585967765,34.361607429435004,11.549546721605001,188.48465374449998,5.0,575.5961279004391,15.0
E5,35.29411764705888,15.0,13.540476439100376,10.0,24.710145729727632,8.377190287087622,14.716194324966574,13.270106970674016,36.53599333942241,460.0935194603684,20.53773403785,17.932585967765,34.361607429435004,11.549546721605001,188.48465374449998,5.0,575.5961279004391,15.0
F5,35.29411764705888,15.0,13.540476439100376,10.0,24.710145729727632,8.377190287087622,14.716194324966574,13.270106970674016,36.53599333942241,460.0935194603684,20.53773403785,17.932585967765,34.361607429435004,11.549546721605001,188.48465374449998,5.0,575.5961279004391,15.0
A6,35.294117647058854,15.0,8.427471149051687,10.0,16.419860244019073,11.434690704417024,14.6379946512085,11.719047199793879,99.52880046371665,506.3931278633122,15.903564923516667,10.975066578199167,31.792572700547503,12.432447740440624,295.0533910534,5.0,384.98784708131825,15.0
B6,35.294117647058854,15.0,8.427471149051687,10.0,16.419860244019073,11.434690704417024,14.6379946512085,11.719047199793879,99.52880046371665,506.3931278633122,15.903564923516667,10.975066578199167,31.792572700547503,12.432447740440624,295.0533910534,5.0,384.98784708131825,15.0
C6,35.294117647058854,15.0,8.427471149051687,10.0,16.419860244019073,11.434690704417024,14.6379946512085,11.719047199793879,99.52880046371665,506.3931278633122,15.903564923516667,10.975066578199167,31.792572700547503,12.432447740440624,295.0533910534,5.0,384.98784708131825,15.0
D6,35.294117647058854,15.0,9.856973360250564,10.0,20.571226443623818,9.3242484002795,14.345108158144074,9.530625446648259,53.528340920483416,432.6856540542498,14.91141391425,20.035843134230003,97.91933982446501,72.38148894105625,233.13564510189997,5.0,431.4799746533605,15.0
E6,35.294117647058854,15.0,9.856973360250564,10.0,20.571226443623818,9.3242484002795,14.345108158144074,9.530625446648259,53.528340920483416,432.6856540542498,14.91141391425,20.035843134230003,97.91933982446501,72.38148894105625,233.13564510189997,5.0,431.4799746533605,15.0
F6,35.294117647058854,15.0,9.856973360250564,10.0,20.571226443623818,9.3242484002795,14.345108158144074,9.530625446648259,53.528340920483416,432.6856540542498,14.91141391425,20.035843134230003,97.91933982446501,72.38148894105625,233.13564510189997,5.0,431.4799746533605,15.0
A7,35.294117647058826,15.0,9.873665335957,10.0,27.627395714577954,12.855495903941398,16.6934860741292,8.974892688970144,56.81746280258713,405.6398982783329,17.419743429,9.620088983564166,82.94411061470001,12.735911932431563,493.02486953299996,5.0,265.4788610617498,15.0
B7,35.294117647058826,15.0,9.873665335957,10.0,27.627395714577954,12.855495903941398,16.6934860741292,8.974892688970144,56.81746280258713,405.6398982783329,17.419743429,9.620088983564166,82.94411061470001,12.735911932431563,493.02486953299996,5.0,265.4788610617498,15.0
C7,35.294117647058826,15.0,9.873665335957,10.0,27.627395714577954,12.855495903941398,16.6934860741292,8.974892688970144,56.81746280258713,405.6398982783329,17.419743429,9.620088983564166,82.94411061470001,12.735911932431563,493.02486953299996,5.0,265.4788610617498,15.0
D7,35.29411764705854,15.0,8.748360950578,10.0,29.793628206465048,10.011772242018123,14.300584343493576,8.839155600188258,23.923146448044363,395.9465581836701,10.374856013183333,13.745039190475834,65.156040061905,34.21789568739844,320.969446888,5.0,483.67939853752125,15.0
E7,35.29411764705854,15.0,8.748360950578,10.0,29.793628206465048,10.011772242018123,14.300584343493576,8.839155600188258,23.923146448044363,395.9465581836701,10.374856013183333,13.745039190475834,65.156040061905,34.21789568739844,320.969446888,5.0,483.67939853752125,15.0
F7,35.29411764705854,15.0,8.748360950578,10.0,29.793628206465048,10.011772242018123,14.300584343493576,8.839155600188258,23.923146448044363,395.9465581836701,10.374856013183333,13.745039190475834,65.156040061905,34.21789568739844,320.969446888,5.0,483.67939853752125,15.0
A8,35.29411764705869,15.0,15.212774335607499,10.0,28.181529293516228,11.55683557318314,16.091046789818048,13.492533358403549,105.37379882500308,421.91493379217457,13.467945949950002,29.288884842760837,25.020658028450004,13.967211977795937,347.71573179330005,5.0,378.42199779297823,15.0
B8,35.29411764705869,15.0,15.212774335607499,10.0,28.181529293516228,11.55683557318314,16.091046789818048,13.492533358403549,105.37379882500308,421.91493379217457,13.467945949950002,29.288884842760837,25.020658028450004,13.967211977795937,347.71573179330005,5.0,378.42199779297823,15.0
C8,35.29411764705869,15.0,15.212774335607499,10.0,28.181529293516228,11.55683557318314,16.091046789818048,13.492533358403549,105.37379882500308,421.91493379217457,13.467945949950002,29.288884842760837,25.020658028450004,13.967211977795937,347.71573179330005,5.0,378.42199779297823,15.0
D8,35.29411764705903,15.0,53.38457611635125,10.0,9.455842228103386,24.954921594323007,53.3799432254855,6.784810533029372,46.008445911805175,45.121975367816916,50.80265756751499,46.545919263100004,47.45967944723503,49.107487500625,45.4879197668783,5.0,941.2117038306731,15.0
E8,35.29411764705903,15.0,53.38457611635125,10.0,9.455842228103386,24.954921594323007,53.3799432254855,6.784810533029372,46.008445911805175,45.121975367816916,50.80265756751499,46.545919263100004,47.45967944723503,49.107487500625,45.4879197668783,5.0,941.2117038306731,15.0
F8,35.29411764705903,15.0,53.38457611635125,10.0,9.455842228103386,24.954921594323007,53.3799432254855,6.784810533029372,46.008445911805175,45.121975367816916,50.80265756751499,46.545919263100004,47.45967944723503,49.107487500625,45.4879197668783,5.0,941.2117038306731,15.0
