Well,MOPS[mM],Tricine[mM],H3BO3[mM],Glucose[mM],K2SO4[mM],K2HPO4[mM],FeSO4[mM],NH4Cl[mM],MgCl2[mM],NaCl[mM],(NH4)6Mo7O24[mM],CoCl2[mM],CuSO4[mM],MnSO4[mM],ZnSO4[mM],Kan[g/l]
E2,40.0,4.0,0.0753835455186637,20.0,0.5095005529464636,11.382077039249008,0.0450435398604931,36.538655868389654,1.22658045448396,589.5640781288278,0.000577149576021,0.002423680594249,0.0053220058560205,0.0123542742179759,0.0003299178625334,0.05
F2,40.0,4.0,0.0753835455186637,20.0,0.5095005529464636,11.382077039249008,0.0450435398604931,36.538655868389654,1.22658045448396,589.5640781288278,0.000577149576021,0.002423680594249,0.0053220058560205,0.0123542742179759,0.0003299178625334,0.05
A3,40.0,4.0,0.0752689789559384,20.0,0.8655344947655671,12.985539294476046,0.0356161922331497,35.80119413116307,1.3750592172900915,589.4260562498215,0.0004148591479753,0.0052959132443168,0.0059482913699184,0.0108785663548914,0.0012830356628218,0.05
B3,40.0,4.0,0.0752689789559384,20.0,0.8655344947655671,12.985539294476046,0.0356161922331497,35.80119413116307,1.3750592172900915,589.4260562498215,0.0004148591479753,0.0052959132443168,0.0059482913699184,0.0108785663548914,0.0012830356628218,0.05
C3,40.0,4.0,0.0752689789559384,20.0,0.8655344947655671,12.985539294476046,0.0356161922331497,35.80119413116307,1.3750592172900915,589.4260562498215,0.0004148591479753,0.0052959132443168,0.0059482913699184,0.0108785663548914,0.0012830356628218,0.05
D3,40.0,4.0,0.0159194510488586,20.0,0.2293077943242305,2.598355373525163,0.0606829563498661,10.860955675681948,0.3740606933928689,493.68898675351977,0.0001862672672027,0.002130189006808,0.0012606659393913,0.000848807143088,0.0001515691817071,0.05
E3,40.0,4.0,0.0159194510488586,20.0,0.2293077943242305,2.598355373525163,0.0606829563498661,10.860955675681948,0.3740606933928689,493.68898675351977,0.0001862672672027,0.002130189006808,0.0012606659393913,0.000848807143088,0.0001515691817071,0.05
F3,40.0,4.0,0.0159194510488586,20.0,0.2293077943242305,2.598355373525163,0.0606829563498661,10.860955675681948,0.3740606933928689,493.68898675351977,0.0001862672672027,0.002130189006808,0.0012606659393913,0.000848807143088,0.0001515691817071,0.05
A4,40.0,4.0,0.019221875953291,20.0,0.3076742495401778,3.5256114188560708,0.0582753568688059,11.12667211870538,0.9646942589849404,481.0933785105147,0.0002376999900257,0.0021633277312731,0.0013198832372721,0.000315153420144,0.0004754292501985,0.05
B4,40.0,4.0,0.019221875953291,20.0,0.3076742495401778,3.5256114188560708,0.0582753568688059,11.12667211870538,0.9646942589849404,481.0933785105147,0.0002376999900257,0.0021633277312731,0.0013198832372721,0.000315153420144,0.0004754292501985,0.05
C4,40.0,4.0,0.019221875953291,20.0,0.3076742495401778,3.5256114188560708,0.0582753568688059,11.12667211870538,0.9646942589849404,481.0933785105147,0.0002376999900257,0.0021633277312731,0.0013198832372721,0.000315153420144,0.0004754292501985,0.05
D4,40.0,4.0,0.0180925451215486,20.0,0.8063260739729807,2.8063260096233615,0.0582197082233719,15.042508916505955,0.6361438306813123,454.4088295794088,0.0002166759944695,0.0021511218409336,0.0017820589584292,0.0002967742056022,0.0004999157756399,0.05
E4,40.0,4.0,0.0180925451215486,20.0,0.8063260739729807,2.8063260096233615,0.0582197082233719,15.042508916505955,0.6361438306813123,454.4088295794088,0.0002166759944695,0.0021511218409336,0.0017820589584292,0.0002967742056022,0.0004999157756399,0.05
F4,40.0,4.0,0.0180925451215486,20.0,0.8063260739729807,2.8063260096233615,0.0582197082233719,15.042508916505955,0.6361438306813123,454.4088295794088,0.0002166759944695,0.0021511218409336,0.0017820589584292,0.0002967742056022,0.0004999157756399,0.05
A5,40.0,4.0,0.0207157900696917,20.0,0.8545040718314647,3.6013876119287933,0.0635076178601224,13.107555412736058,0.6145505014533559,424.06371585180995,0.0002021794131011,0.0016138797715983,0.0014936085275083,0.0011202467817673,0.000390366333346,0.05
B5,40.0,4.0,0.0207157900696917,20.0,0.8545040718314647,3.6013876119287933,0.0635076178601224,13.107555412736058,0.6145505014533559,424.06371585180995,0.0002021794131011,0.0016138797715983,0.0014936085275083,0.0011202467817673,0.000390366333346,0.05
C5,40.0,4.0,0.0207157900696917,20.0,0.8545040718314647,3.6013876119287933,0.0635076178601224,13.107555412736058,0.6145505014533559,424.06371585180995,0.0002021794131011,0.0016138797715983,0.0014936085275083,0.0011202467817673,0.000390366333346,0.05
D5,40.0,4.0,0.0216647623025606,20.0,0.7165942261621013,2.211578235791132,0.0588647772998663,16.808802162853752,0.3799743307299931,460.0935194603684,0.0002464528084542,0.0021519103161318,0.0013744642971774,0.0036958549509136,0.000376969307489,0.05
E5,40.0,4.0,0.0216647623025606,20.0,0.7165942261621013,2.211578235791132,0.0588647772998663,16.808802162853752,0.3799743307299931,460.0935194603684,0.0002464528084542,0.0021519103161318,0.0013744642971774,0.0036958549509136,0.000376969307489,0.05
F5,40.0,4.0,0.0216647623025606,20.0,0.7165942261621013,2.211578235791132,0.0588647772998663,16.808802162853752,0.3799743307299931,460.0935194603684,0.0002464528084542,0.0021519103161318,0.0013744642971774,0.0036958549509136,0.000376969307489,0.05
A6,40.0,4.0,0.0134839538384827,20.0,0.4761759470765531,3.0187583459660945,0.058551978604834,14.844126453072247,1.035099524822653,506.3931278633122,0.0001908427790822,0.0013170079893839,0.0012717029080219,0.003978383276941,0.0005901067821068,0.05
B6,40.0,4.0,0.0134839538384827,20.0,0.4761759470765531,3.0187583459660945,0.058551978604834,14.844126453072247,1.035099524822653,506.3931278633122,0.0001908427790822,0.0013170079893839,0.0012717029080219,0.003978383276941,0.0005901067821068,0.05
C6,40.0,4.0,0.0134839538384827,20.0,0.4761759470765531,3.0187583459660945,0.058551978604834,14.844126453072247,1.035099524822653,506.3931278633122,0.0001908427790822,0.0013170079893839,0.0012717029080219,0.003978383276941,0.0005901067821068,0.05
D6,40.0,4.0,0.0157711573764009,20.0,0.5965655668650907,2.461601577673788,0.0573804326325763,12.072125565754462,0.5566947455730276,432.68565405424977,0.000178936966971,0.0024043011761076,0.0039167735929786,0.0011581038230569,0.0004662712902038,0.05
E6,40.0,4.0,0.0157711573764009,20.0,0.5965655668650907,2.461601577673788,0.0573804326325763,12.072125565754462,0.5566947455730276,432.68565405424977,0.000178936966971,0.0024043011761076,0.0039167735929786,0.0011581038230569,0.0004662712902038,0.05
F6,40.0,4.0,0.0157711573764009,20.0,0.5965655668650907,2.461601577673788,0.0573804326325763,12.072125565754462,0.5566947455730276,432.68565405424977,0.000178936966971,0.0024043011761076,0.0039167735929786,0.0011581038230569,0.0004662712902038,0.05
A7,40.0,4.0,0.0157978645375312,20.0,0.8011944757227607,3.393850918640529,0.0667739442965168,11.368197406028848,0.5909016131469061,405.6398982783329,0.000209036921148,0.0011544106780277,0.003317764424588,0.0040754918183781,0.000986049739066,0.05
B7,40.0,4.0,0.0157978645375312,20.0,0.8011944757227607,3.393850918640529,0.0667739442965168,11.368197406028848,0.5909016131469061,405.6398982783329,0.000209036921148,0.0011544106780277,0.003317764424588,0.0040754918183781,0.000986049739066,0.05
C7,40.0,4.0,0.0157978645375312,20.0,0.8011944757227607,3.393850918640529,0.0667739442965168,11.368197406028848,0.5909016131469061,405.6398982783329,0.000209036921148,0.0011544106780277,0.003317764424588,0.0040754918183781,0.000986049739066,0.05
D7,40.0,4.0,0.0139973775209248,20.0,0.8640152179874864,2.6431078718927843,0.0572023373739743,11.19626376023846,0.2488007230596614,395.9465581836701,0.0001244982721582,0.0016494047028571,0.0026062416024762,0.0109497266199675,0.000641938893776,0.05
E7,40.0,4.0,0.0139973775209248,20.0,0.8640152179874864,2.6431078718927843,0.0572023373739743,11.19626376023846,0.2488007230596614,395.9465581836701,0.0001244982721582,0.0016494047028571,0.0026062416024762,0.0109497266199675,0.000641938893776,0.05
F7,40.0,4.0,0.0139973775209248,20.0,0.8640152179874864,2.6431078718927843,0.0572023373739743,11.19626376023846,0.2488007230596614,395.9465581836701,0.0001244982721582,0.0016494047028571,0.0026062416024762,0.0109497266199675,0.000641938893776,0.05
A8,40.0,4.0,0.024340438936972,20.0,0.8172643495119707,3.051004591320349,0.0643641871592722,17.09054225397783,1.095887507780032,421.91493379217457,0.0001616153513994,0.0035146661811313,0.001000826321138,0.0044695078328947,0.0006954314635866,0.05
B8,40.0,4.0,0.024340438936972,20.0,0.8172643495119707,3.051004591320349,0.0643641871592722,17.09054225397783,1.095887507780032,421.91493379217457,0.0001616153513994,0.0035146661811313,0.001000826321138,0.0044695078328947,0.0006954314635866,0.05
C8,40.0,4.0,0.024340438936972,20.0,0.8172643495119707,3.051004591320349,0.0643641871592722,17.09054225397783,1.095887507780032,421.91493379217457,0.0001616153513994,0.0035146661811313,0.001000826321138,0.0044695078328947,0.0006954314635866,0.05
D8,40.0,4.0,0.0042707660893081,20.0,0.2742194246149982,1.317619860180255,0.0106759886450971,8.594093341837205,0.4784878374827738,45.121975367816916,3.0481594540508993e-05,0.0002792755155786,9.491935889447008e-05,0.00078571980001,9.09758395337566e-05,0.05
E8,40.0,4.0,0.0042707660893081,20.0,0.2742194246149982,1.317619860180255,0.0106759886450971,8.594093341837205,0.4784878374827738,45.121975367816916,3.0481594540508993e-05,0.0002792755155786,9.491935889447008e-05,0.00078571980001,9.09758395337566e-05,0.05
F8,40.0,4.0,0.0042707660893081,20.0,0.2742194246149982,1.317619860180255,0.0106759886450971,8.594093341837205,0.4784878374827738,45.121975367816916,3.0481594540508993e-05,0.0002792755155786,9.491935889447008e-05,0.00078571980001,9.09758395337566e-05,0.05
