Well,MOPS[mM],Tricine[mM],H3BO3[mM],Glucose[mM],K2SO4[mM],K2HPO4[mM],FeSO4[mM],NH4Cl[mM],MgCl2[mM],NaCl[mM],(NH4)6Mo7O24[mM],CoCl2[mM],CuSO4[mM],MnSO4[mM],ZnSO4[mM],Kan[g/l],Water,Culture
F3,35.29411764705901,15.0,80.26624301065999,10.0,23.225422558993973,17.26422727339647,13.694481378309826,7.850056292557301,23.987376841753452,458.88533554998776,14.555985951016668,15.462216837738334,6.50617850612,6.3473239670425015,127.12515946105,5.0,624.5358747243148,15.0
A4,35.294117647058776,15.0,5.415990591644251,10.0,23.266586758618967,15.534101375533238,11.050796050080251,8.126316254116702,25.358639215977163,496.59316891668016,14.593302063558333,11.750268299715835,50.0005724576,19.66308964918844,103.5350160486,5.0,634.8180346716279,15.0
B4,35.294117647058776,15.0,5.415990591644251,10.0,23.266586758618967,15.534101375533238,11.050796050080251,8.126316254116702,25.358639215977163,496.59316891668016,14.593302063558333,11.750268299715835,50.0005724576,19.66308964918844,103.5350160486,5.0,634.8180346716279,15.0
C4,35.294117647058776,15.0,5.415990591644251,10.0,23.266586758618967,15.534101375533238,11.050796050080251,8.126316254116702,25.358639215977163,496.59316891668016,14.593302063558333,11.750268299715835,50.0005724576,19.66308964918844,103.5350160486,5.0,634.8180346716279,15.0
D4,35.29411764705906,15.0,5.415990591644251,10.0,23.266586758618967,16.1943717253577,13.93785558265365,8.126316254116702,12.332754169650702,449.82431414681565,11.836104154433334,15.744643685300002,11.644606280245,19.66308964918844,103.5350160486,5.0,728.1842333063165,15.0
E4,35.29411764705906,15.0,5.415990591644251,10.0,23.266586758618967,16.1943717253577,13.93785558265365,8.126316254116702,12.332754169650702,449.82431414681565,11.836104154433334,15.744643685300002,11.644606280245,19.66308964918844,103.5350160486,5.0,728.1842333063165,15.0
F4,35.29411764705906,15.0,5.415990591644251,10.0,23.266586758618967,16.1943717253577,13.93785558265365,8.126316254116702,12.332754169650702,449.82431414681565,11.836104154433334,15.744643685300002,11.644606280245,19.66308964918844,103.5350160486,5.0,728.1842333063165,15.0
A5,35.29411764705896,15.0,7.289792977848,10.0,13.812357319319855,17.851055259080923,10.9703335223621,8.438908247060116,27.40632194178504,497.99159164557074,12.741392797433335,13.373956933139167,11.568898606592501,10.065287342894063,391.33371847445,5.0,396.86226728540515,15.0
B5,35.29411764705896,15.0,7.289792977848,10.0,13.812357319319855,17.851055259080923,10.9703335223621,8.438908247060116,27.40632194178504,497.99159164557074,12.741392797433335,13.373956933139167,11.568898606592501,10.065287342894063,391.33371847445,5.0,396.86226728540515,15.0
C5,35.29411764705896,15.0,7.289792977848,10.0,13.812357319319855,17.851055259080923,10.9703335223621,8.438908247060116,27.40632194178504,497.99159164557074,12.741392797433335,13.373956933139167,11.568898606592501,10.065287342894063,391.33371847445,5.0,396.86226728540515,15.0
D5,35.29411764705867,15.0,67.87273061101624,10.0,8.572133236499944,15.888946773235691,12.927553905904377,7.9627398554141395,22.990919810593866,445.88662410426514,13.059178844125002,7.077103885049167,7.0241034520125005,33.335104283107185,319.05987137145,5.0,458.04887222026804,15.0
E5,35.29411764705867,15.0,67.87273061101624,10.0,8.572133236499944,15.888946773235691,12.927553905904377,7.9627398554141395,22.990919810593866,445.88662410426514,13.059178844125002,7.077103885049167,7.0241034520125005,33.335104283107185,319.05987137145,5.0,458.04887222026804,15.0
F5,35.29411764705867,15.0,67.87273061101624,10.0,8.572133236499944,15.888946773235691,12.927553905904377,7.9627398554141395,22.990919810593866,445.88662410426514,13.059178844125002,7.077103885049167,7.0241034520125005,33.335104283107185,319.05987137145,5.0,458.04887222026804,15.0
A6,35.294117647058684,15.0,52.88478165598126,10.0,20.400341241423437,19.25659737494154,11.258186594578026,7.9604014205812605,84.245714829584,455.7740521425014,17.55279949306667,21.106132580755833,5.29092581368,5.2836592775431255,157.13934866609998,5.0,561.5529412622047,15.0
B6,35.294117647058684,15.0,52.88478165598126,10.0,20.400341241423437,19.25659737494154,11.258186594578026,7.9604014205812605,84.245714829584,455.7740521425014,17.55279949306667,21.106132580755833,5.29092581368,5.2836592775431255,157.13934866609998,5.0,561.5529412622047,15.0
C6,35.294117647058684,15.0,52.88478165598126,10.0,20.400341241423437,19.25659737494154,11.258186594578026,7.9604014205812605,84.245714829584,455.7740521425014,17.55279949306667,21.106132580755833,5.29092581368,5.2836592775431255,157.13934866609998,5.0,561.5529412622047,15.0
D6,35.29411764705901,15.0,7.950232870931813,10.0,26.280728612966307,24.582201054270158,12.694042375120624,8.340060003591281,85.67672676971766,456.4858176774446,14.138731985033335,16.5840393817925,29.59849009880988,10.600284992031876,125.75700910825,5.0,601.0175174229809,15.0
E6,35.29411764705901,15.0,7.950232870931813,10.0,26.280728612966307,24.582201054270158,12.694042375120624,8.340060003591281,85.67672676971766,456.4858176774446,14.138731985033335,16.5840393817925,29.59849009880988,10.600284992031876,125.75700910825,5.0,601.0175174229809,15.0
F6,35.29411764705901,15.0,7.950232870931813,10.0,26.280728612966307,24.582201054270158,12.694042375120624,8.340060003591281,85.67672676971766,456.4858176774446,14.138731985033335,16.5840393817925,29.59849009880988,10.600284992031876,125.75700910825,5.0,601.0175174229809,15.0
A7,35.29411764705853,15.0,9.031571111323814,10.0,23.05197898372632,16.22792217482111,14.446508533962325,9.007427322316653,91.08429129532477,444.830901035039,14.290470011458336,15.5158011696075,11.9987150204675,41.2548741532625,380.22346974834994,5.0,348.74195179328166,15.0
B7,35.29411764705853,15.0,9.031571111323814,10.0,23.05197898372632,16.22792217482111,14.446508533962325,9.007427322316653,91.08429129532477,444.830901035039,14.290470011458336,15.5158011696075,11.9987150204675,41.2548741532625,380.22346974834994,5.0,348.74195179328166,15.0
C7,35.29411764705853,15.0,9.031571111323814,10.0,23.05197898372632,16.22792217482111,14.446508533962325,9.007427322316653,91.08429129532477,444.830901035039,14.290470011458336,15.5158011696075,11.9987150204675,41.2548741532625,380.22346974834994,5.0,348.74195179328166,15.0
D7,35.294117647058584,15.0,11.202772514673313,10.0,23.805590659838597,13.42620967955992,14.265530663908851,8.827050488344938,85.2568816860937,492.153670187413,19.097687870216667,17.599964005055,11.861241337220001,9.36569864203625,109.26444871674998,5.0,603.5791359018313,15.0
E7,35.294117647058584,15.0,11.202772514673313,10.0,23.805590659838597,13.42620967955992,14.265530663908851,8.827050488344938,85.2568816860937,492.153670187413,19.097687870216667,17.599964005055,11.861241337220001,9.36569864203625,109.26444871674998,5.0,603.5791359018313,15.0
F7,35.294117647058584,15.0,11.202772514673313,10.0,23.805590659838597,13.42620967955992,14.265530663908851,8.827050488344938,85.2568816860937,492.153670187413,19.097687870216667,17.599964005055,11.861241337220001,9.36569864203625,109.26444871674998,5.0,603.5791359018313,15.0
A8,35.294117647058684,15.0,5.8888254546201875,10.0,26.40601065423165,14.874017057927695,9.489698795099999,10.013981150783083,40.052409577508215,460.6483646015752,10.755157374241668,20.057194898520837,7.8540497906,34.54308431594969,235.88350781425,5.0,543.239580867633,15.0
B8,35.294117647058684,15.0,5.8888254546201875,10.0,26.40601065423165,14.874017057927695,9.489698795099999,10.013981150783083,40.052409577508215,460.6483646015752,10.755157374241668,20.057194898520837,7.8540497906,34.54308431594969,235.88350781425,5.0,543.239580867633,15.0
C8,35.294117647058684,15.0,5.8888254546201875,10.0,26.40601065423165,14.874017057927695,9.489698795099999,10.013981150783083,40.052409577508215,460.6483646015752,10.755157374241668,20.057194898520837,7.8540497906,34.54308431594969,235.88350781425,5.0,543.239580867633,15.0
D8,35.294117647058734,15.0,52.05911815826,10.0,9.929837296064282,5.254625549373056,51.49899292077201,7.98130892454979,49.71716462161171,51.12206058667936,52.094406412302135,47.75007070710001,50.60591777965001,53.19091171048125,47.70851114600286,5.0,940.7929565400948,15.0
E8,35.294117647058734,15.0,52.05911815826,10.0,9.929837296064282,5.254625549373056,51.49899292077201,7.98130892454979,49.71716462161171,51.12206058667936,52.094406412302135,47.75007070710001,50.60591777965001,53.19091171048125,47.70851114600286,5.0,940.7929565400948,15.0
F8,35.294117647058734,15.0,52.05911815826,10.0,9.929837296064282,5.254625549373056,51.49899292077201,7.98130892454979,49.71716462161171,51.12206058667936,52.094406412302135,47.75007070710001,50.60591777965001,53.19091171048125,47.70851114600286,5.0,940.7929565400948,15.0
