,H3BO3[mM],K2SO4[mM],K2HPO4[mM],FeSO4[mM],NH4Cl[mM],MgCl2[mM],NaCl[mM],(NH4)6Mo7O24[mM],CoCl2[mM],CuSO4[mM],MnSO4[mM],ZnSO4[mM],OD340,OD340_pred,OD340_std,OD340_cv_pred,OD340_cv_std,Label
38,0.001944,1.172598,0.455551,0.008633,7.911045,5.109907,43.314029,4.5e-05,0.00231,0.0001,0.0008,0.0001,0.181,0.17842301136066352,0.061151746645730885,0.21819619070904406,0.05852963080426155,train
39,0.009826,0.127493,0.542649,0.092583,12.14066,0.392871,284.78099,0.000138,0.000155,0.0001,0.0008,0.0001,0.3924,0.36850884701657627,0.06134866586823178,0.44781925415901996,0.057902421122217114,train
40,0.009826,0.127493,0.542649,0.092583,12.14066,0.392871,284.78099,0.000138,0.000155,0.0001,0.0008,0.0001,0.3494,0.36850884701657627,0.06134866586823178,0.44781925415901996,0.057902421122217114,train
41,0.009826,0.127493,0.542649,0.092583,12.14066,0.392871,284.78099,0.000138,0.000155,0.0001,0.0008,0.0001,0.3392,0.36850884701657627,0.06134866586823178,0.44781925415901996,0.057902421122217114,train
42,0.003902,0.317207,1.312346,0.009853,9.731379,0.548221,54.873776,2.7e-05,0.000272,0.0001,0.0008,0.0001,0.2973,0.28725780364501674,0.06105260450088964,0.28216457072524304,0.061744917423039544,standard
43,0.003902,0.317207,1.312346,0.009853,9.731379,0.548221,54.873776,2.7e-05,0.000272,0.0001,0.0008,0.0001,0.2982,0.28725780364501674,0.06105260450088964,0.28216457072524304,0.061744917423039544,standard
44,0.003902,0.317207,1.312346,0.009853,9.731379,0.548221,54.873776,2.7e-05,0.000272,0.0001,0.0008,0.0001,0.2978,0.28725780364501674,0.06105260450088964,0.28216457072524304,0.061744917423039544,standard
45,0.036568,1.38806,1.010494,0.010567,13.87702,0.762363,44.602736,1.3e-05,0.000185,0.0001,0.0008,0.0001,0.2099,0.23867809820319041,0.06112018131978754,0.28045398807287614,0.0641670320553326,train
46,0.036568,1.38806,1.010494,0.010567,13.87702,0.762363,44.602736,1.3e-05,0.000185,0.0001,0.0008,0.0001,0.2267,0.23867809820319041,0.06112018131978754,0.28045398807287614,0.0641670320553326,train
47,0.036568,1.38806,1.010494,0.010567,13.87702,0.762363,44.602736,1.3e-05,0.000185,0.0001,0.0008,0.0001,0.2334,0.23867809820319041,0.06112018131978754,0.28045398807287614,0.0641670320553326,train
48,0.004091,0.285941,1.114373,0.072114,8.571532,0.08034,334.835565,0.000276,6.5e-05,0.0001,0.0008,0.0001,0.4625,0.48758814325492983,0.06112501306158317,0.44718204725185784,0.06325666322826665,train
49,0.004091,0.285941,1.114373,0.072114,8.571532,0.08034,334.835565,0.000276,6.5e-05,0.0001,0.0008,0.0001,0.5259,0.48758814325492983,0.06112501306158317,0.44718204725185784,0.06325666322826665,train
50,0.004091,0.285941,1.114373,0.072114,8.571532,0.08034,334.835565,0.000276,6.5e-05,0.0001,0.0008,0.0001,0.5059,0.48758814325492983,0.06112501306158317,0.44718204725185784,0.06325666322826665,train
51,0.002757,0.037187,0.568853,0.006261,11.635449,3.925519,29.412474,7e-06,0.002681,0.0001,0.0008,0.0001,0.2218,0.2005171897616796,0.0610969336250675,0.2346509054034835,0.0684214510081435,train
52,0.002757,0.037187,0.568853,0.006261,11.635449,3.925519,29.412474,7e-06,0.002681,0.0001,0.0008,0.0001,0.1616,0.2005171897616796,0.0610969336250675,0.2346509054034835,0.0684214510081435,train
53,0.032674,0.728092,4.631595,0.003782,14.137994,0.256453,28.626215,1e-05,8.5e-05,0.0001,0.0008,0.0001,0.333,0.30579981906518133,0.06108163859710888,0.26797083817120104,0.0685027865646937,train
54,0.032674,0.728092,4.631595,0.003782,14.137994,0.256453,28.626215,1e-05,8.5e-05,0.0001,0.0008,0.0001,0.3038,0.30579981906518133,0.06108163859710888,0.26797083817120104,0.0685027865646937,train
55,0.032674,0.728092,4.631595,0.003782,14.137994,0.256453,28.626215,1e-05,8.5e-05,0.0001,0.0008,0.0001,0.2971,0.30579981906518133,0.06108163859710888,0.26797083817120104,0.0685027865646937,train
56,0.022738,0.265485,0.82967,0.008942,10.869627,0.942635,436.856031,6.8e-05,0.00207,0.0001,0.0008,0.0001,0.5057,0.4951491703896202,0.06115282948396609,0.39589038782624064,0.06288583229891233,train
57,0.022738,0.265485,0.82967,0.008942,10.869627,0.942635,436.856031,6.8e-05,0.00207,0.0001,0.0008,0.0001,0.5079,0.4951491703896202,0.06115282948396609,0.39589038782624064,0.06288583229891233,train
58,0.022738,0.265485,0.82967,0.008942,10.869627,0.942635,436.856031,6.8e-05,0.00207,0.0001,0.0008,0.0001,0.5145,0.4951491703896202,0.06115282948396609,0.39589038782624064,0.06288583229891233,train
59,0.027822,0.191012,3.731013,0.05201,12.821188,0.39668,461.365478,0.000151,0.001555,0.0001,0.0008,0.0001,0.563,0.5441158800503323,0.061561900523640495,0.4458558359420727,0.06270503495018934,train
60,0.027822,0.191012,3.731013,0.05201,12.821188,0.39668,461.365478,0.000151,0.001555,0.0001,0.0008,0.0001,0.5826,0.5441158800503323,0.061561900523640495,0.4458558359420727,0.06270503495018934,train
61,0.011578,0.177163,1.834603,0.086358,11.758068,0.449543,199.775436,2.7e-05,3.3e-05,0.0001,0.0008,0.0001,0.4308,0.39691151766504473,0.06119089777470959,0.3882244251620843,0.06461247755036861,train
62,0.011578,0.177163,1.834603,0.086358,11.758068,0.449543,199.775436,2.7e-05,3.3e-05,0.0001,0.0008,0.0001,0.3685,0.39691151766504473,0.06119089777470959,0.3882244251620843,0.06461247755036861,train
63,0.011578,0.177163,1.834603,0.086358,11.758068,0.449543,199.775436,2.7e-05,3.3e-05,0.0001,0.0008,0.0001,0.3863,0.39691151766504473,0.06119089777470959,0.3882244251620843,0.06461247755036861,train
64,0.006689,2.358695,1.30699,0.008025,9.467514,0.344166,153.566409,2.3e-05,0.000535,0.0001,0.0008,0.0001,0.3624,0.3751833489102087,0.06114071108378909,0.2952298325002768,0.0578062206715187,train
65,0.006689,2.358695,1.30699,0.008025,9.467514,0.344166,153.566409,2.3e-05,0.000535,0.0001,0.0008,0.0001,0.3826,0.3751833489102087,0.06114071108378909,0.2952298325002768,0.0578062206715187,train
66,0.006689,2.358695,1.30699,0.008025,9.467514,0.344166,153.566409,2.3e-05,0.000535,0.0001,0.0008,0.0001,0.3809,0.3751833489102087,0.06114071108378909,0.2952298325002768,0.0578062206715187,train
67,0.001434,0.089205,6.047767,0.039952,7.577229,4.715166,47.895483,6e-06,0.00263,0.0001,0.0008,0.0001,0.232,0.22808723602306893,0.06108487569376673,0.23747123799601377,0.05809615529353077,train
68,0.001434,0.089205,6.047767,0.039952,7.577229,4.715166,47.895483,6e-06,0.00263,0.0001,0.0008,0.0001,0.235,0.22808723602306893,0.06108487569376673,0.23747123799601377,0.05809615529353077,train
69,0.002166,2.410881,3.296974,0.001977,7.661746,1.344683,17.89684,1.9e-05,0.002993,0.0001,0.0008,0.0001,0.1977,0.21996002742611018,0.06112839989571541,0.2691384488926575,0.062105987858901104,train
70,0.002166,2.410881,3.296974,0.001977,7.661746,1.344683,17.89684,1.9e-05,0.002993,0.0001,0.0008,0.0001,0.209,0.21996002742611018,0.06112839989571541,0.2691384488926575,0.062105987858901104,train
71,0.002166,2.410881,3.296974,0.001977,7.661746,1.344683,17.89684,1.9e-05,0.002993,0.0001,0.0008,0.0001,0.2171,0.21996002742611018,0.06112839989571541,0.2691384488926575,0.062105987858901104,train
72,0.023218,1.833869,4.043351,0.048299,6.919004,0.113379,6.267644,9.3e-05,0.00094,0.0001,0.0008,0.0001,0.2123,0.22856030190844245,0.061138863370287934,0.2820052849130039,0.06208341286202945,train
73,0.023218,1.833869,4.043351,0.048299,6.919004,0.113379,6.267644,9.3e-05,0.00094,0.0001,0.0008,0.0001,0.2296,0.22856030190844245,0.061138863370287934,0.2820052849130039,0.06208341286202945,train
74,0.023218,1.833869,4.043351,0.048299,6.919004,0.113379,6.267644,9.3e-05,0.00094,0.0001,0.0008,0.0001,0.2258,0.22856030190844245,0.061138863370287934,0.2820052849130039,0.06208341286202945,train
75,0.016874,0.857309,1.047441,0.001424,11.39946,0.460671,24.761139,0.000163,0.000206,0.0001,0.0008,0.0001,0.2389,0.3034410516826641,0.06107884064582509,0.27697150192425535,0.06497932318639947,train
76,0.016874,0.857309,1.047441,0.001424,11.39946,0.460671,24.761139,0.000163,0.000206,0.0001,0.0008,0.0001,0.3523,0.3034410516826641,0.06107884064582509,0.27697150192425535,0.06497932318639947,train
77,0.016874,0.857309,1.047441,0.001424,11.39946,0.460671,24.761139,0.000163,0.000206,0.0001,0.0008,0.0001,0.3565,0.3034410516826641,0.06107884064582509,0.27697150192425535,0.06497932318639947,train
78,0.000541,0.059159,0.958734,0.078792,8.342812,0.223877,37.097691,0.000175,0.00017,0.0001,0.0008,0.0001,0.2015,0.22625217395301203,0.06118621084288083,0.29577566953553064,0.0650751040369571,train
79,0.000541,0.059159,0.958734,0.078792,8.342812,0.223877,37.097691,0.000175,0.00017,0.0001,0.0008,0.0001,0.1798,0.22625217395301203,0.06118621084288083,0.29577566953553064,0.0650751040369571,train
80,0.000541,0.059159,0.958734,0.078792,8.342812,0.223877,37.097691,0.000175,0.00017,0.0001,0.0008,0.0001,0.2239,0.22625217395301203,0.06118621084288083,0.29577566953553064,0.0650751040369571,train
81,0.014423,2.144712,0.277507,0.00658,9.744104,4.010952,123.800176,1.6e-05,6.8e-05,0.0001,0.0008,0.0001,0.1379,0.16099134135796256,0.06121440818728975,0.28930439299678584,0.0646889624808008,train
82,0.014423,2.144712,0.277507,0.00658,9.744104,4.010952,123.800176,1.6e-05,6.8e-05,0.0001,0.0008,0.0001,0.1209,0.16099134135796256,0.06121440818728975,0.28930439299678584,0.0646889624808008,train
83,0.014423,2.144712,0.277507,0.00658,9.744104,4.010952,123.800176,1.6e-05,6.8e-05,0.0001,0.0008,0.0001,0.1227,0.16099134135796256,0.06121440818728975,0.28930439299678584,0.0646889624808008,train
84,0.001315,1.641906,2.76205,0.031787,13.428046,0.516091,251.160635,0.000222,0.000123,0.0001,0.0008,0.0001,0.4687,0.44990267344854684,0.061140953045844604,0.40344733698630547,0.06525733460007313,train
85,0.001315,1.641906,2.76205,0.031787,13.428046,0.516091,251.160635,0.000222,0.000123,0.0001,0.0008,0.0001,0.456,0.44990267344854684,0.061140953045844604,0.40344733698630547,0.06525733460007313,train
86,0.001315,1.641906,2.76205,0.031787,13.428046,0.516091,251.160635,0.000222,0.000123,0.0001,0.0008,0.0001,0.4596,0.44990267344854684,0.061140953045844604,0.40344733698630547,0.06525733460007313,train
87,0.00435,0.316635,1.373984,0.009343,9.152222,0.515452,52.58102,3.1e-05,0.000325,0.0001,0.0008,0.0001,0.2537,0.2736651283058282,0.06107150353251105,0.2771864192131541,0.068278773321276,standard
88,0.00435,0.316635,1.373984,0.009343,9.152222,0.515452,52.58102,3.1e-05,0.000325,0.0001,0.0008,0.0001,0.2794,0.2736651283058282,0.06107150353251105,0.2771864192131541,0.068278773321276,standard
89,0.002768,0.29569,11.653411,0.01511,13.297119,0.451467,427.961444,2.8e-05,0.003668,0.004136,0.012464,0.001219,0.5093,0.47103315240845295,0.061078254185068036,0.4556443904084424,0.05710930673218218,train
90,0.002768,0.29569,11.653411,0.01511,13.297119,0.451467,427.961444,2.8e-05,0.003668,0.004136,0.012464,0.001219,0.4785,0.47103315240845295,0.061078254185068036,0.4556443904084424,0.05710930673218218,train
91,0.002768,0.29569,11.653411,0.01511,13.297119,0.451467,427.961444,2.8e-05,0.003668,0.004136,0.012464,0.001219,0.4685,0.47103315240845295,0.061078254185068036,0.4556443904084424,0.05710930673218218,train
92,0.000592,0.231622,11.606334,0.002167,13.520238,0.474551,378.398033,0.000531,0.005309,0.003655,0.009306,0.00041,0.4378,0.4480623200696942,0.06115656213623892,0.45320443534247157,0.064513609490651,train
93,0.000592,0.231622,11.606334,0.002167,13.520238,0.474551,378.398033,0.000531,0.005309,0.003655,0.009306,0.00041,0.4529,0.4480623200696942,0.06115656213623892,0.45320443534247157,0.064513609490651,train
94,0.011245,0.383651,11.84289,0.0039,16.703398,0.336866,394.461806,0.000363,0.005283,0.004518,0.007648,0.000155,0.4577,0.451631466720849,0.06108802106247001,0.456838857300625,0.06817795023898375,train
95,0.011245,0.383651,11.84289,0.0039,16.703398,0.336866,394.461806,0.000363,0.005283,0.004518,0.007648,0.000155,0.436,0.451631466720849,0.06108802106247001,0.456838857300625,0.06817795023898375,train
96,0.011245,0.383651,11.84289,0.0039,16.703398,0.336866,394.461806,0.000363,0.005283,0.004518,0.007648,0.000155,0.4571,0.451631466720849,0.06108802106247001,0.456838857300625,0.06817795023898375,train
97,0.020379,0.401176,9.667337,0.001828,17.325292,0.190489,392.402862,3e-05,0.004229,0.002831,0.005243,0.000487,0.455,0.4646019242191587,0.06108685259920516,0.44868527461574403,0.0648429121206419,train
98,0.020379,0.401176,9.667337,0.001828,17.325292,0.190489,392.402862,3e-05,0.004229,0.002831,0.005243,0.000487,0.4628,0.4646019242191587,0.06108685259920516,0.44868527461574403,0.0648429121206419,train
99,0.020379,0.401176,9.667337,0.001828,17.325292,0.190489,392.402862,3e-05,0.004229,0.002831,0.005243,0.000487,0.4836,0.4646019242191587,0.06108685259920516,0.44868527461574403,0.0648429121206419,train
100,0.013112,0.683223,2.519443,0.038904,11.461054,0.473881,357.594336,2.3e-05,0.000598,0.003273,0.004395,0.000531,0.4129,0.4855120811698693,0.06107218121374972,0.49222108392538877,0.0580061437464146,train
101,0.013112,0.683223,2.519443,0.038904,11.461054,0.473881,357.594336,2.3e-05,0.000598,0.003273,0.004395,0.000531,0.5492,0.4855120811698693,0.06107218121374972,0.49222108392538877,0.0580061437464146,train
102,0.01178,0.484447,2.013603,0.046438,12.007063,0.445981,358.139522,3.9e-05,0.001002,0.002718,0.002788,0.001486,0.4325,0.4742361196031405,0.06103599010222075,0.47732080562254825,0.0647710731914137,train
103,0.01178,0.484447,2.013603,0.046438,12.007063,0.445981,358.139522,3.9e-05,0.001002,0.002718,0.002788,0.001486,0.5383,0.4742361196031405,0.06103599010222075,0.47732080562254825,0.0647710731914137,train
104,0.01178,0.484447,2.013603,0.046438,12.007063,0.445981,358.139522,3.9e-05,0.001002,0.002718,0.002788,0.001486,0.4512,0.4742361196031405,0.06103599010222075,0.47732080562254825,0.0647710731914137,train
105,0.010452,0.682172,2.590805,0.034952,11.332043,0.470517,378.769046,2.4e-05,0.001005,0.00391,0.008488,0.001546,0.4275,0.5077954493636305,0.06107985856236584,0.46520113378476413,0.061742845394700395,train
106,0.010452,0.682172,2.590805,0.034952,11.332043,0.470517,378.769046,2.4e-05,0.001005,0.00391,0.008488,0.001546,0.5566,0.5077954493636305,0.06107985856236584,0.46520113378476413,0.061742845394700395,train
107,0.010452,0.682172,2.590805,0.034952,11.332043,0.470517,378.769046,2.4e-05,0.001005,0.00391,0.008488,0.001546,0.586,0.5077954493636305,0.06107985856236584,0.46520113378476413,0.061742845394700395,train
108,0.011408,0.724763,3.111455,0.050026,11.646532,0.449883,313.438848,2.8e-05,0.000923,0.005971,0.003014,0.001872,0.4518,0.45795444759212084,0.0611629445696614,0.4732793223003721,0.06541931583757828,train
109,0.011408,0.724763,3.111455,0.050026,11.646532,0.449883,313.438848,2.8e-05,0.000923,0.005971,0.003014,0.001872,0.4377,0.45795444759212084,0.0611629445696614,0.4732793223003721,0.06541931583757828,train
110,0.011408,0.724763,3.111455,0.050026,11.646532,0.449883,313.438848,2.8e-05,0.000923,0.005971,0.003014,0.001872,0.4634,0.45795444759212084,0.0611629445696614,0.4732793223003721,0.06541931583757828,train
111,0.002039,0.306612,11.755484,0.013897,13.529082,0.460584,517.597679,4.3e-05,0.004579,0.002872,0.012345,0.001194,0.4412,0.4594715592791192,0.06107951338411449,0.48709069684491413,0.06484394462816585,train
112,0.002039,0.306612,11.755484,0.013897,13.529082,0.460584,517.597679,4.3e-05,0.004579,0.002872,0.012345,0.001194,0.4584,0.4594715592791192,0.06107951338411449,0.48709069684491413,0.06484394462816585,train
113,0.002039,0.306612,11.755484,0.013897,13.529082,0.460584,517.597679,4.3e-05,0.004579,0.002872,0.012345,0.001194,0.4581,0.4594715592791192,0.06107951338411449,0.48709069684491413,0.06484394462816585,train
114,0.011245,0.383651,11.84289,0.0039,16.703398,0.336866,394.461806,0.000535,0.005284,0.004519,0.007648,0.000159,0.4278,0.4474701244371798,0.0611302279879715,0.4557720169244591,0.06433923115174488,train
115,0.011245,0.383651,11.84289,0.0039,16.703398,0.336866,394.461806,0.000535,0.005284,0.004519,0.007648,0.000159,0.4591,0.4474701244371798,0.0611302279879715,0.4557720169244591,0.06433923115174488,train
116,0.011245,0.383651,11.84289,0.0039,16.703398,0.336866,394.461806,0.000535,0.005284,0.004519,0.007648,0.000159,0.4626,0.4474701244371798,0.0611302279879715,0.4557720169244591,0.06433923115174488,train
117,0.011246,0.38365,11.84289,0.003892,16.703398,0.336866,394.461806,0.000361,0.005282,0.004517,0.006113,0.000138,0.4583,0.45497381305760837,0.06108050824182143,0.4508498775602581,0.05709983073312055,train
118,0.011246,0.38365,11.84289,0.003892,16.703398,0.336866,394.461806,0.000361,0.005282,0.004517,0.006113,0.000138,0.4677,0.45497381305760837,0.06108050824182143,0.4508498775602581,0.05709983073312055,train
119,0.012211,0.908271,2.963284,0.03781,10.605157,0.489014,356.912931,4.5e-05,0.00079,0.002844,0.012312,0.000257,0.508,0.45736239150617186,0.06106855675408855,0.48333502870405814,0.05788532253001684,train
120,0.012211,0.908271,2.963284,0.03781,10.605157,0.489014,356.912931,4.5e-05,0.00079,0.002844,0.012312,0.000257,0.4213,0.45736239150617186,0.06106855675408855,0.48333502870405814,0.05788532253001684,train
121,0.012211,0.908271,2.963284,0.03781,10.605157,0.489014,356.912931,4.5e-05,0.00079,0.002844,0.012312,0.000257,0.4187,0.45736239150617186,0.06106855675408855,0.48333502870405814,0.05788532253001684,train
122,0.013211,0.681831,2.611117,0.038911,11.845338,0.475419,357.591427,2.8e-05,0.000645,0.003254,0.004387,0.000543,0.53,0.4980066314971351,0.06109635941454799,0.4624602737083118,0.06415979358218625,train
123,0.013211,0.681831,2.611117,0.038911,11.845338,0.475419,357.591427,2.8e-05,0.000645,0.003254,0.004387,0.000543,0.5492,0.4980066314971351,0.06109635941454799,0.4624602737083118,0.06415979358218625,train
124,0.013211,0.681831,2.611117,0.038911,11.845338,0.475419,357.591427,2.8e-05,0.000645,0.003254,0.004387,0.000543,0.45,0.4980066314971351,0.06109635941454799,0.4624602737083118,0.06415979358218625,train
125,0.011976,0.710597,2.655052,0.048063,11.081762,0.457352,403.495641,3.8e-05,0.000424,0.000995,0.013831,0.00017,0.5099,0.49356722006864573,0.06113990200267936,0.46296198152742135,0.06230489421237269,train
126,0.011976,0.710597,2.655052,0.048063,11.081762,0.457352,403.495641,3.8e-05,0.000424,0.000995,0.013831,0.00017,0.5472,0.49356722006864573,0.06113990200267936,0.46296198152742135,0.06230489421237269,train
127,0.011976,0.710597,2.655052,0.048063,11.081762,0.457352,403.495641,3.8e-05,0.000424,0.000995,0.013831,0.00017,0.4132,0.49356722006864573,0.06113990200267936,0.46296198152742135,0.06230489421237269,train
