Well,H3BO3[mM],K2SO4[mM],K2HPO4[mM],FeSO4[mM],NH4Cl[mM],MgCl2[mM],NaCl[mM],(NH4)6Mo7O24[mM],CoCl2[mM],CuSO4[mM],MnSO4[mM],ZnSO4[mM],OD340_pred,OD340_std,Label
C5,0.011663668764556809,0.40055836226027586,4.712678588397364,0.04388133408944841,10.689283779609479,0.2850257481945644,497.99159164557074,0.0001528967135692186,0.0016048748319767642,0.0004627559442637397,0.003220891949726184,0.000782667436948909,0.5539740821804684,0.06207766442891775,exploit
D5,0.005429818448881324,0.2485918638584984,4.194681948134223,0.051710215623617516,10.086137150191245,0.2391055660301762,445.8866241042652,0.00015671014612954825,0.0008492524662059783,0.0002809641380805859,0.010667233370594399,0.0006381197427429747,0.5418310719961881,0.06153899736287139,exploit
E5,0.005429818448881324,0.2485918638584984,4.194681948134223,0.051710215623617516,10.086137150191245,0.2391055660301762,445.8866241042652,0.00015671014612954825,0.0008492524662059783,0.0002809641380805859,0.010667233370594399,0.0006381197427429747,0.5418310719961881,0.06153899736287139,exploit
F5,0.005429818448881324,0.2485918638584984,4.194681948134223,0.051710215623617516,10.086137150191245,0.2391055660301762,445.8866241042652,0.00015671014612954825,0.0008492524662059783,0.0002809641380805859,0.010667233370594399,0.0006381197427429747,0.5418310719961881,0.06153899736287139,exploit
A6,0.0042307825324785844,0.5916098960012797,5.083741706984566,0.045032746378312144,10.083175132736265,0.8761554342276736,455.7740521425014,0.00021063359391684518,0.0025327359096907484,0.00021163703254729752,0.0016907709688138966,0.000314278697332257,0.5396072327914507,0.06308941381760542,exploit
B6,0.0042307825324785844,0.5916098960012797,5.083741706984566,0.045032746378312144,10.083175132736265,0.8761554342276736,455.7740521425014,0.00021063359391684518,0.0025327359096907484,0.00021163703254729752,0.0016907709688138966,0.000314278697332257,0.5396072327914507,0.06308941381760542,exploit
C6,0.0042307825324785844,0.5916098960012797,5.083741706984566,0.045032746378312144,10.083175132736265,0.8761554342276736,455.7740521425014,0.00021063359391684518,0.0025327359096907484,0.00021163703254729752,0.0016907709688138966,0.000314278697332257,0.5396072327914507,0.06308941381760542,exploit
D6,0.012720372593490927,0.7621411297760229,6.489701078327322,0.050776169500482596,10.564076004548955,0.8910379584050636,456.48581767744463,0.0001696647838204978,0.0019900847258151532,5.919698019761976e-05,0.003392091197450259,0.0002515140182165953,0.5366152350425846,0.06372335166508385,exploit
E6,0.012720372593490927,0.7621411297760229,6.489701078327322,0.050776169500482596,10.564076004548955,0.8910379584050636,456.48581767744463,0.0001696647838204978,0.0019900847258151532,5.919698019761976e-05,0.003392091197450259,0.0002515140182165953,0.5366152350425846,0.06372335166508385,exploit
F6,0.012720372593490927,0.7621411297760229,6.489701078327322,0.050776169500482596,10.564076004548955,0.8910379584050636,456.48581767744463,0.0001696647838204978,0.0019900847258151532,5.919698019761976e-05,0.003392091197450259,0.0002515140182165953,0.5366152350425846,0.06372335166508385,exploit
A7,0.014450513778118148,0.6685073905280632,4.284171454152773,0.05778603413584936,11.409407941601094,0.9472766294713775,444.830901035039,0.0001714856401375808,0.0018618961403529376,0.0004799486008187754,0.0006600779864522734,0.0007604469394967477,0.5334690612434339,0.06229311080329206,exploit
B7,0.014450513778118148,0.6685073905280632,4.284171454152773,0.05778603413584936,11.409407941601094,0.9472766294713775,444.830901035039,0.0001714856401375808,0.0018618961403529376,0.0004799486008187754,0.0006600779864522734,0.0007604469394967477,0.5334690612434339,0.06229311080329206,exploit
C7,0.014450513778118148,0.6685073905280632,4.284171454152773,0.05778603413584936,11.409407941601094,0.9472766294713775,444.830901035039,0.0001714856401375808,0.0018618961403529376,0.0004799486008187754,0.0006600779864522734,0.0007604469394967477,0.5334690612434339,0.06229311080329206,exploit
D7,0.017924436023477326,0.6903621291353192,3.544519355403819,0.05706212265563544,11.180930618570251,0.8866715695353746,492.153670187413,0.00022917225444267627,0.0021119956806066945,0.0004744496534888356,0.0029970235654516123,0.00021852889743357012,0.5329745971636761,0.06261186364059204,exploit
E7,0.017924436023477326,0.6903621291353192,3.544519355403819,0.05706212265563544,11.180930618570251,0.8866715695353746,492.153670187413,0.00022917225444267627,0.0021119956806066945,0.0004744496534888356,0.0029970235654516123,0.00021852889743357012,0.5329745971636761,0.06261186364059204,exploit
F7,0.017924436023477326,0.6903621291353192,3.544519355403819,0.05706212265563544,11.180930618570251,0.8866715695353746,492.153670187413,0.00022917225444267627,0.0021119956806066945,0.0004744496534888356,0.0029970235654516123,0.00021852889743357012,0.5329745971636761,0.06261186364059204,exploit
A8,0.009422120727392354,0.7657743089727178,3.9267405032929115,0.03795879518040008,12.684376124325238,0.41654505960608545,460.64836460157517,0.00012906188849094692,0.002406863387822552,0.00031416199162404403,0.01105378698110393,0.0004717670156285217,0.5322728775898395,0.0618134710719894,exploit
B8,0.009422120727392354,0.7657743089727178,3.9267405032929115,0.03795879518040008,12.684376124325238,0.41654505960608545,460.64836460157517,0.00012906188849094692,0.002406863387822552,0.00031416199162404403,0.01105378698110393,0.0004717670156285217,0.5322728775898395,0.0618134710719894,exploit
C8,0.009422120727392354,0.7657743089727178,3.9267405032929115,0.03795879518040008,12.684376124325238,0.41654505960608545,460.64836460157517,0.00012906188849094692,0.002406863387822552,0.00031416199162404403,0.01105378698110393,0.0004717670156285217,0.5322728775898395,0.0618134710719894,exploit
D8,0.0041647294526608435,0.28796528158586426,1.3872211450344867,0.01029979858415448,10.1096579710964,0.5170585120647618,51.12206058667936,3.125664384738128e-05,0.0002865004242426017,0.00010121183555931829,0.0008510545873677671,9.541702229200571e-05,0.2756910610587895,0.06107387932168094,standard
E8,0.0041647294526608435,0.28796528158586426,1.3872211450344867,0.01029979858415448,10.1096579710964,0.5170585120647618,51.12206058667936,3.125664384738128e-05,0.0002865004242426017,0.00010121183555931829,0.0008510545873677671,9.541702229200571e-05,0.2756910610587895,0.06107387932168094,standard
F8,0.0041647294526608435,0.28796528158586426,1.3872211450344867,0.01029979858415448,10.1096579710964,0.5170585120647618,51.12206058667936,3.125664384738128e-05,0.0002865004242426017,0.00010121183555931829,0.0008510545873677671,9.541702229200571e-05,0.2756910610587895,0.06107387932168094,standard
