Well,MOPS[mM],Tricine[mM],H3BO3[mM],Glucose[mM],K2SO4[mM],K2HPO4[mM],FeSO4[mM],NH4Cl[mM],MgCl2[mM],NaCl[mM],(NH4)6Mo7O24[mM],CoCl2[mM],CuSO4[mM],MnSO4[mM],ZnSO4[mM],Kan[g/l]
F2,40.0,4.0,0.03150081839585,20.0,0.3127026059069902,4.210275431466226,0.0675822286152606,44.13669892553803,0.3200890962266901,472.0959436516872,0.0004274154204242,0.0008817400182208,0.000137365573257,0.012223347630891,0.0008563881902683,0.05
A3,40.0,4.0,0.0304354487226557,20.0,0.573867382385874,4.605106647111842,0.0753944362564247,39.72983389641874,0.2883190965953641,527.5774170074976,0.0005327048400793,0.0012931563775592,0.0004794764574493,0.0055215677873353,0.0014183731792121,0.05
B3,40.0,4.0,0.0304354487226557,20.0,0.573867382385874,4.605106647111842,0.0753944362564247,39.72983389641874,0.2883190965953641,527.5774170074976,0.0005327048400793,0.0012931563775592,0.0004794764574493,0.0055215677873353,0.0014183731792121,0.05
C3,40.0,4.0,0.0304354487226557,20.0,0.573867382385874,4.605106647111842,0.0753944362564247,39.72983389641874,0.2883190965953641,527.5774170074976,0.0005327048400793,0.0012931563775592,0.0004794764574493,0.0055215677873353,0.0014183731792121,0.05
D3,40.0,4.0,0.0064212994408528,20.0,0.6735372542108252,4.557756000176669,0.0547779255132393,9.943404637239247,0.2494687191542359,458.88533554998776,0.0001746718314122,0.0018554660205286,0.0002602471402448,0.0020311436694536,0.0002542503189221,0.05
E3,40.0,4.0,0.0064212994408528,20.0,0.6735372542108252,4.557756000176669,0.0547779255132393,9.943404637239247,0.2494687191542359,458.88533554998776,0.0001746718314122,0.0018554660205286,0.0002602471402448,0.0020311436694536,0.0002542503189221,0.05
F3,40.0,4.0,0.0064212994408528,20.0,0.6735372542108252,4.557756000176669,0.0547779255132393,9.943404637239247,0.2494687191542359,458.88533554998776,0.0001746718314122,0.0018554660205286,0.0002602471402448,0.0020311436694536,0.0002542503189221,0.05
A4,40.0,4.0,0.0086655849466308,20.0,0.67473101599995,4.101002763140775,0.044203184200321,10.293333921881157,0.2637298478461625,496.5931689166802,0.0001751196247627,0.0014100321959659,0.0001000011449152,0.0062921886877403,0.0002070700320972,0.05
B4,40.0,4.0,0.0086655849466308,20.0,0.67473101599995,4.101002763140775,0.044203184200321,10.293333921881157,0.2637298478461625,496.5931689166802,0.0001751196247627,0.0014100321959659,0.0001000011449152,0.0062921886877403,0.0002070700320972,0.05
C4,40.0,4.0,0.0086655849466308,20.0,0.67473101599995,4.101002763140775,0.044203184200321,10.293333921881157,0.2637298478461625,496.5931689166802,0.0001751196247627,0.0014100321959659,0.0001000011449152,0.0062921886877403,0.0002070700320972,0.05
D4,40.0,4.0,0.0086655849466308,20.0,0.67473101599995,4.275314135494433,0.0557514223306146,10.293333921881157,0.1282606433643673,449.82431414681565,0.0001420332498532,0.001889357242236,0.0004657842512098,0.0062921886877403,0.0002070700320972,0.05
E4,40.0,4.0,0.0086655849466308,20.0,0.67473101599995,4.275314135494433,0.0557514223306146,10.293333921881157,0.1282606433643673,449.82431414681565,0.0001420332498532,0.001889357242236,0.0004657842512098,0.0062921886877403,0.0002070700320972,0.05
F4,40.0,4.0,0.0086655849466308,20.0,0.67473101599995,4.275314135494433,0.0557514223306146,10.293333921881157,0.1282606433643673,449.82431414681565,0.0001420332498532,0.001889357242236,0.0004657842512098,0.0062921886877403,0.0002070700320972,0.05
A5,40.0,4.0,0.0116636687645568,20.0,0.4005583622602758,4.712678588397364,0.0438813340894484,10.68928377960948,0.2850257481945644,497.99159164557074,0.0001528967135692,0.0016048748319767,0.0004627559442637,0.0032208919497261,0.0007826674369489,0.05
B5,40.0,4.0,0.0116636687645568,20.0,0.4005583622602758,4.712678588397364,0.0438813340894484,10.68928377960948,0.2850257481945644,497.99159164557074,0.0001528967135692,0.0016048748319767,0.0004627559442637,0.0032208919497261,0.0007826674369489,0.05
C5,40.0,4.0,0.0116636687645568,20.0,0.4005583622602758,4.712678588397364,0.0438813340894484,10.68928377960948,0.2850257481945644,497.99159164557074,0.0001528967135692,0.0016048748319767,0.0004627559442637,0.0032208919497261,0.0007826674369489,0.05
D5,40.0,4.0,0.0054298184488813,20.0,0.2485918638584984,4.194681948134223,0.0517102156236175,10.086137150191243,0.2391055660301762,445.8866241042652,0.0001567101461295,0.0008492524662059,0.0002809641380805,0.0106672333705943,0.0006381197427429,0.05
E5,40.0,4.0,0.0054298184488813,20.0,0.2485918638584984,4.194681948134223,0.0517102156236175,10.086137150191243,0.2391055660301762,445.8866241042652,0.0001567101461295,0.0008492524662059,0.0002809641380805,0.0106672333705943,0.0006381197427429,0.05
F5,40.0,4.0,0.0054298184488813,20.0,0.2485918638584984,4.194681948134223,0.0517102156236175,10.086137150191243,0.2391055660301762,445.8866241042652,0.0001567101461295,0.0008492524662059,0.0002809641380805,0.0106672333705943,0.0006381197427429,0.05
A6,40.0,4.0,0.0042307825324785,20.0,0.5916098960012797,5.083741706984566,0.0450327463783121,10.083175132736264,0.8761554342276736,455.7740521425014,0.0002106335939168,0.0025327359096907,0.0002116370325472,0.0016907709688138,0.0003142786973322,0.05
B6,40.0,4.0,0.0042307825324785,20.0,0.5916098960012797,5.083741706984566,0.0450327463783121,10.083175132736264,0.8761554342276736,455.7740521425014,0.0002106335939168,0.0025327359096907,0.0002116370325472,0.0016907709688138,0.0003142786973322,0.05
C6,40.0,4.0,0.0042307825324785,20.0,0.5916098960012797,5.083741706984566,0.0450327463783121,10.083175132736264,0.8761554342276736,455.7740521425014,0.0002106335939168,0.0025327359096907,0.0002116370325472,0.0016907709688138,0.0003142786973322,0.05
D6,40.0,4.0,0.0127203725934909,20.0,0.7621411297760229,6.489701078327322,0.0507761695004825,10.564076004548957,0.8910379584050636,456.48581767744463,0.0001696647838204,0.0019900847258151,5.919698019761976e-05,0.0033920911974502,0.0002515140182165,0.05
E6,40.0,4.0,0.0127203725934909,20.0,0.7621411297760229,6.489701078327322,0.0507761695004825,10.564076004548957,0.8910379584050636,456.48581767744463,0.0001696647838204,0.0019900847258151,5.919698019761976e-05,0.0033920911974502,0.0002515140182165,0.05
F6,40.0,4.0,0.0127203725934909,20.0,0.7621411297760229,6.489701078327322,0.0507761695004825,10.564076004548957,0.8910379584050636,456.48581767744463,0.0001696647838204,0.0019900847258151,5.919698019761976e-05,0.0033920911974502,0.0002515140182165,0.05
A7,40.0,4.0,0.0144505137781181,20.0,0.6685073905280632,4.284171454152773,0.0577860341358493,11.409407941601094,0.9472766294713776,444.830901035039,0.0001714856401375,0.0018618961403529,0.0004799486008187,0.0006600779864522,0.0007604469394967,0.05
B7,40.0,4.0,0.0144505137781181,20.0,0.6685073905280632,4.284171454152773,0.0577860341358493,11.409407941601094,0.9472766294713776,444.830901035039,0.0001714856401375,0.0018618961403529,0.0004799486008187,0.0006600779864522,0.0007604469394967,0.05
C7,40.0,4.0,0.0144505137781181,20.0,0.6685073905280632,4.284171454152773,0.0577860341358493,11.409407941601094,0.9472766294713776,444.830901035039,0.0001714856401375,0.0018618961403529,0.0004799486008187,0.0006600779864522,0.0007604469394967,0.05
D7,40.0,4.0,0.0179244360234773,20.0,0.6903621291353192,3.544519355403819,0.0570621226556354,11.180930618570253,0.8866715695353746,492.153670187413,0.0002291722544426,0.0021119956806066,0.0004744496534888,0.0029970235654516,0.0002185288974335,0.05
E7,40.0,4.0,0.0179244360234773,20.0,0.6903621291353192,3.544519355403819,0.0570621226556354,11.180930618570253,0.8866715695353746,492.153670187413,0.0002291722544426,0.0021119956806066,0.0004744496534888,0.0029970235654516,0.0002185288974335,0.05
F7,40.0,4.0,0.0179244360234773,20.0,0.6903621291353192,3.544519355403819,0.0570621226556354,11.180930618570253,0.8866715695353746,492.153670187413,0.0002291722544426,0.0021119956806066,0.0004744496534888,0.0029970235654516,0.0002185288974335,0.05
A8,40.0,4.0,0.0094221207273923,20.0,0.7657743089727178,3.926740503292911,0.0379587951804,12.684376124325238,0.4165450596060854,460.6483646015752,0.0001290618884909,0.0024068633878225,0.000314161991624,0.0110537869811039,0.0004717670156285,0.05
B8,40.0,4.0,0.0094221207273923,20.0,0.7657743089727178,3.926740503292911,0.0379587951804,12.684376124325238,0.4165450596060854,460.6483646015752,0.0001290618884909,0.0024068633878225,0.000314161991624,0.0110537869811039,0.0004717670156285,0.05
C8,40.0,4.0,0.0094221207273923,20.0,0.7657743089727178,3.926740503292911,0.0379587951804,12.684376124325238,0.4165450596060854,460.6483646015752,0.0001290618884909,0.0024068633878225,0.000314161991624,0.0110537869811039,0.0004717670156285,0.05
D8,40.0,4.0,0.0041647294526608,20.0,0.2879652815858642,1.387221145034487,0.0102997985841544,10.1096579710964,0.5170585120647618,51.12206058667936,3.125664384738128e-05,0.0002865004242426,0.0001012118355593,0.0008510545873677,9.541702229200572e-05,0.05
E8,40.0,4.0,0.0041647294526608,20.0,0.2879652815858642,1.387221145034487,0.0102997985841544,10.1096579710964,0.5170585120647618,51.12206058667936,3.125664384738128e-05,0.0002865004242426,0.0001012118355593,0.0008510545873677,9.541702229200572e-05,0.05
F8,40.0,4.0,0.0041647294526608,20.0,0.2879652815858642,1.387221145034487,0.0102997985841544,10.1096579710964,0.5170585120647618,51.12206058667936,3.125664384738128e-05,0.0002865004242426,0.0001012118355593,0.0008510545873677,9.541702229200572e-05,0.05
